age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
61,female,8.543510564795405e-5,2.2652968174544018e-5,0,9.328428702402919e-5,40291,lvrc,0,50,60,0,3,5,female_lvrc,North West England
62,female,8.543510564795405e-5,2.2652968174544018e-5,0,9.328428702402919e-5,40291,lvrc,0,50,60,0,3,5,female_lvrc,North West England
63,female,8.543510564795405e-5,2.2652968174544018e-5,0,9.328428702402919e-5,40291,lvrc,0,50,60,0,3,5,female_lvrc,North West England
64,female,8.543510564795405e-5,2.2652968174544018e-5,0,9.328428702402919e-5,40291,lvrc,0,50,60,0,3,5,female_lvrc,North West England
65,female,1.363224066738348e-4,3.40604786153648e-5,0,1.4316284459340916e-4,40722,lvrc,0,50,65,0,6,5,female_lvrc,North West England
66,female,1.363224066738348e-4,3.40604786153648e-5,0,1.4316284459340916e-4,40722,lvrc,0,50,65,0,6,5,female_lvrc,North West England
67,female,1.363224066738348e-4,3.40604786153648e-5,0,1.4316284459340916e-4,40722,lvrc,0,50,65,0,6,5,female_lvrc,North West England
68,female,1.363224066738348e-4,3.40604786153648e-5,0,1.4316284459340916e-4,40722,lvrc,0,50,65,0,6,5,female_lvrc,North West England
69,female,1.363224066738348e-4,3.40604786153648e-5,0,1.4316284459340916e-4,40722,lvrc,0,50,65,0,6,5,female_lvrc,North West England
70,female,1.972197930021327e-4,4.566920004848762e-5,0,1.990546626777513e-4,34821,lvrc,0,50,70,0,7,5,female_lvrc,North West England
71,female,1.972197930021327e-4,4.566920004848762e-5,0,1.990546626777513e-4,34821,lvrc,0,50,70,0,7,5,female_lvrc,North West England
72,female,1.972197930021327e-4,4.566920004848762e-5,0,1.990546626777513e-4,34821,lvrc,0,50,70,0,7,5,female_lvrc,North West England
73,female,1.972197930021327e-4,4.566920004848762e-5,0,1.990546626777513e-4,34821,lvrc,0,50,70,0,7,5,female_lvrc,North West England
74,female,1.972197930021327e-4,4.566920004848762e-5,0,1.990546626777513e-4,34821,lvrc,0,50,70,0,7,5,female_lvrc,North West England
75,female,3.0226759202884896e-4,6.742791536148361e-5,1.129222227066849e-5,3.0101357029730644e-4,26638,lvrc,0,50,75,0,8,5,female_lvrc,North West England
76,female,3.0226759202884896e-4,6.742791536148361e-5,1.129222227066849e-5,3.0101357029730644e-4,26638,lvrc,0,50,75,0,8,5,female_lvrc,North West England
77,female,3.0226759202884896e-4,6.742791536148361e-5,1.129222227066849e-5,3.0101357029730644e-4,26638,lvrc,0,50,75,0,8,5,female_lvrc,North West England
78,female,3.0226759202884896e-4,6.742791536148361e-5,1.129222227066849e-5,3.0101357029730644e-4,26638,lvrc,0,50,75,0,8,5,female_lvrc,North West England
79,female,3.0226759202884896e-4,6.742791536148361e-5,1.129222227066849e-5,3.0101357029730644e-4,26638,lvrc,0,50,75,0,8,5,female_lvrc,North West England
80,female,4.2056531098991863e-4,8.563376550377685e-5,2.2931551819907207e-5,4.0093618462481436e-4,20267,lvrc,0,20,80,0,9,5,female_lvrc,North West England
81,female,4.2056531098991863e-4,8.563376550377685e-5,2.2931551819907207e-5,4.0093618462481436e-4,20267,lvrc,0,20,80,0,9,5,female_lvrc,North West England
