age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
25,female,9.889397874646511e-7,1.1971473298956573e-6,1.1808259698380574e-5,3.2296039777686768e-6,250647,stmc,0,50,25,0,0,5,female_stmc,Greater London
26,female,9.889397874646511e-7,1.1971473298956573e-6,1.1808259698380574e-5,3.2296039777686768e-6,250647,stmc,0,50,25,0,0,5,female_stmc,Greater London
27,female,9.889397874646511e-7,1.1971473298956573e-6,1.1808259698380574e-5,3.2296039777686768e-6,250647,stmc,0,50,25,0,0,5,female_stmc,Greater London
28,female,9.889397874646511e-7,1.1971473298956573e-6,1.1808259698380574e-5,3.2296039777686768e-6,250647,stmc,0,50,25,0,0,5,female_stmc,Greater London
29,female,9.889397874646511e-7,1.1971473298956573e-6,1.1808259698380574e-5,3.2296039777686768e-6,250647,stmc,0,50,25,0,0,5,female_stmc,Greater London
30,female,2.59900207296741e-6,3.118080606597259e-6,3.117998358667351e-5,8.297068870230157e-6,263972,stmc,0,50,30,0,1,5,female_stmc,Greater London
31,female,2.59900207296741e-6,3.118080606597259e-6,3.117998358667351e-5,8.297068870230157e-6,263972,stmc,0,50,30,0,1,5,female_stmc,Greater London
32,female,2.59900207296741e-6,3.118080606597259e-6,3.117998358667351e-5,8.297068870230157e-6,263972,stmc,0,50,30,0,1,5,female_stmc,Greater London
33,female,2.59900207296741e-6,3.118080606597259e-6,3.117998358667351e-5,8.297068870230157e-6,263972,stmc,0,50,30,0,1,5,female_stmc,Greater London
34,female,2.59900207296741e-6,3.118080606597259e-6,3.117998358667351e-5,8.297068870230157e-6,263972,stmc,0,50,30,0,1,5,female_stmc,Greater London
35,female,4.50093815976864e-6,4.448944879738578e-6,4.254472480801876e-5,1.2351817540746397e-5,237491,stmc,0,50,35,0,1,5,female_stmc,Greater London
36,female,4.50093815976864e-6,4.448944879738578e-6,4.254472480801876e-5,1.2351817540746397e-5,237491,stmc,0,50,35,0,1,5,female_stmc,Greater London
37,female,4.50093815976864e-6,4.448944879738578e-6,4.254472480801876e-5,1.2351817540746397e-5,237491,stmc,0,50,35,0,1,5,female_stmc,Greater London
38,female,4.50093815976864e-6,4.448944879738578e-6,4.254472480801876e-5,1.2351817540746397e-5,237491,stmc,0,50,35,0,1,5,female_stmc,Greater London
39,female,4.50093815976864e-6,4.448944879738578e-6,4.254472480801876e-5,1.2351817540746397e-5,237491,stmc,0,50,35,0,1,5,female_stmc,Greater London
40,female,1.065160957649663e-5,9.006295180754507e-6,8.455987973559859e-5,2.5391595701855443e-5,189048,stmc,0,50,40,0,2,5,female_stmc,Greater London
41,female,1.065160957649663e-5,9.006295180754507e-6,8.455987973559859e-5,2.5391595701855443e-5,189048,stmc,0,50,40,0,2,5,female_stmc,Greater London
42,female,1.065160957649663e-5,9.006295180754507e-6,8.455987973559859e-5,2.5391595701855443e-5,189048,stmc,0,50,40,0,2,5,female_stmc,Greater London
43,female,1.065160957649663e-5,9.006295180754507e-6,8.455987973559859e-5,2.5391595701855443e-5,189048,stmc,0,50,40,0,2,5,female_stmc,Greater London
44,female,1.065160957649663e-5,9.006295180754507e-6,8.455987973559859e-5,2.5391595701855443e-5,189048,stmc,0,50,40,0,2,5,female_stmc,Greater London
45,female,1.6302199161349777e-5,1.3352468319247603e-5,1.2785685336964134e-4,3.78222090927154e-5,178212,stmc,0,50,45,0,3,5,female_stmc,Greater London
46,female,1.6302199161349777e-5,1.3352468319247603e-5,1.2785685336964134e-4,3.78222090927154e-5,178212,stmc,0,50,45,0,3,5,female_stmc,Greater London
47,female,1.6302199161349777e-5,1.3352468319247603e-5,1.2785685336964134e-4,3.78222090927154e-5,178212,stmc,0,50,45,0,3,5,female_stmc,Greater London
48,female,1.6302199161349777e-5,1.3352468319247603e-5,1.2785685336964134e-4,3.78222090927154e-5,178212,stmc,0,50,45,0,3,5,female_stmc,Greater London
49,female,1.6302199161349777e-5,1.3352468319247603e-5,1.2785685336964134e-4,3.78222090927154e-5,178212,stmc,0,50,45,0,3,5,female_stmc,Greater London
50,female,2.799004623398661e-5,2.135115992543545e-5,2.0357730009046073e-4,6.156772815944985e-5,165893,stmc,0,50,50,0,5,5,female_stmc,Greater London
51,female,2.799004623398661e-5,2.135115992543545e-5,2.0357730009046073e-4,6.156772815944985e-5,165893,stmc,0,50,50,0,5,5,female_stmc,Greater London
52,female,2.799004623398661e-5,2.135115992543545e-5,2.0357730009046073e-4,6.156772815944985e-5,165893,stmc,0,50,50,0,5,5,female_stmc,Greater London
53,female,2.799004623398661e-5,2.135115992543545e-5,2.0357730009046073e-4,6.156772815944985e-5,165893,stmc,0,50,50,0,5,5,female_stmc,Greater London
54,female,2.799004623398661e-5,2.135115992543545e-5,2.0357730009046073e-4,6.156772815944985e-5,165893,stmc,0,50,50,0,5,5,female_stmc,Greater London
55,female,4.658933199001382e-5,3.270416165208211e-5,3.0638388529312415e-4,9.617736113945845e-5,136890,stmc,0,50,55,0,6,5,female_stmc,Greater London
56,female,4.658933199001382e-5,3.270416165208211e-5,3.0638388529312415e-4,9.617736113945845e-5,136890,stmc,0,50,55,0,6,5,female_stmc,Greater London
57,female,4.658933199001382e-5,3.270416165208211e-5,3.0638388529312415e-4,9.617736113945845e-5,136890,stmc,0,50,55,0,6,5,female_stmc,Greater London
58,female,4.658933199001382e-5,3.270416165208211e-5,3.0638388529312415e-4,9.617736113945845e-5,136890,stmc,0,50,55,0,6,5,female_stmc,Greater London
59,female,4.658933199001382e-5,3.270416165208211e-5,3.0638388529312415e-4,9.617736113945845e-5,136890,stmc,0,50,55,0,6,5,female_stmc,Greater London
60,female,7.002988035257605e-5,4.2884722406935146e-5,3.8188180180006334e-4,1.3095521800183602e-4,109533,stmc,0,50,60,0,8,5,female_stmc,Greater London
61,female,7.002988035257605e-5,4.2884722406935146e-5,3.8188180180006334e-4,1.3095521800183602e-4,109533,stmc,0,50,60,0,8,5,female_stmc,Greater London
62,female,7.002988035257605e-5,4.2884722406935146e-5,3.8188180180006334e-4,1.3095521800183602e-4,109533,stmc,0,50,60,0,8,5,female_stmc,Greater London
63,female,7.002988035257605e-5,4.2884722406935146e-5,3.8188180180006334e-4,1.3095521800183602e-4,109533,stmc,0,50,60,0,8,5,female_stmc,Greater London
64,female,7.002988035257605e-5,4.2884722406935146e-5,3.8188180180006334e-4,1.3095521800183602e-4,109533,stmc,0,50,60,0,8,5,female_stmc,Greater London
65,female,1.1826808950656781e-4,6.412649260441681e-5,5.405565105871181e-4,2.0251981373903597e-4,93469,stmc,0,50,65,0,11,5,female_stmc,Greater London
66,female,1.1826808950656781e-4,6.412649260441681e-5,5.405565105871181e-4,2.0251981373903597e-4,93469,stmc,0,50,65,0,11,5,female_stmc,Greater London
67,female,1.1826808950656781e-4,6.412649260441681e-5,5.405565105871181e-4,2.0251981373903597e-4,93469,stmc,0,50,65,0,11,5,female_stmc,Greater London
68,female,1.1826808950656781e-4,6.412649260441681e-5,5.405565105871181e-4,2.0251981373903597e-4,93469,stmc,0,50,65,0,11,5,female_stmc,Greater London
69,female,1.1826808950656781e-4,6.412649260441681e-5,5.405565105871181e-4,2.0251981373903597e-4,93469,stmc,0,50,65,0,11,5,female_stmc,Greater London
70,female,2.003836110912856e-4,1.1878026454370794e-4,0.0010793973438490408,3.7134341155305265e-4,78154,stmc,0,50,70,0,16,5,female_stmc,Greater London
71,female,2.003836110912856e-4,1.1878026454370794e-4,0.0010793973438490408,3.7134341155305265e-4,78154,stmc,0,50,70,0,16,5,female_stmc,Greater London
72,female,2.003836110912856e-4,1.1878026454370794e-4,0.0010793973438490408,3.7134341155305265e-4,78154,stmc,0,50,70,0,16,5,female_stmc,Greater London
73,female,2.003836110912856e-4,1.1878026454370794e-4,0.0010793973438490408,3.7134341155305265e-4,78154,stmc,0,50,70,0,16,5,female_stmc,Greater London
74,female,2.003836110912856e-4,1.1878026454370794e-4,0.0010793973438490408,3.7134341155305265e-4,78154,stmc,0,50,70,0,16,5,female_stmc,Greater London
75,female,3.5872879943236986e-4,1.575090771331535e-4,0.0013756919267183339,5.711591170499567e-4,59878,stmc,0,50,75,0,21,5,female_stmc,Greater London
76,female,3.5872879943236986e-4,1.575090771331535e-4,0.0013756919267183339,5.711591170499567e-4,59878,stmc,0,50,75,0,21,5,female_stmc,Greater London
77,female,3.5872879943236986e-4,1.575090771331535e-4,0.0013756919267183339,5.711591170499567e-4,59878,stmc,0,50,75,0,21,5,female_stmc,Greater London
78,female,3.5872879943236986e-4,1.575090771331535e-4,0.0013756919267183339,5.711591170499567e-4,59878,stmc,0,50,75,0,21,5,female_stmc,Greater London
79,female,3.5872879943236986e-4,1.575090771331535e-4,0.0013756919267183339,5.711591170499567e-4,59878,stmc,0,50,75,0,21,5,female_stmc,Greater London
80,female,5.913671550007058e-4,2.0853703376432037e-4,0.0016114524381809086,8.308313513355189e-4,46034,stmc,0,20,80,0,27,5,female_stmc,Greater London
81,female,5.913671550007058e-4,2.0853703376432037e-4,0.0016114524381809086,8.308313513355189e-4,46034,stmc,0,20,80,0,27,5,female_stmc,Greater London
82,female,5.913671550007058e-4,2.0853703376432037e-4,0.0016114524381809086,8.308313513355189e-4,46034,stmc,0,20,80,0,27,5,female_stmc,Greater London
83,female,5.913671550007058e-4,2.0853703376432037e-4,0.0016114524381809086,8.308313513355189e-4,46034,stmc,0,20,80,0,27,5,female_stmc,Greater London
84,female,5.913671550007058e-4,2.0853703376432037e-4,0.0016114524381809086,8.308313513355189e-4,46034,stmc,0,20,80,0,27,5,female_stmc,Greater London
85,female,8.676938330610492e-4,2.8952571218833045e-4,0.0021367177989259777,0.001218685445291326,30376,stmc,0,20,85,0,26,5,female_stmc,Greater London
86,female,8.676938330610492e-4,2.8952571218833045e-4,0.0021367177989259777,0.001218685445291326,30376,stmc,0,20,85,0,26,5,female_stmc,Greater London
87,female,8.676938330610492e-4,2.8952571218833045e-4,0.0021367177989259777,0.001218685445291326,30376,stmc,0,20,85,0,26,5,female_stmc,Greater London
88,female,8.676938330610492e-4,2.8952571218833045e-4,0.0021367177989259777,0.001218685445291326,30376,stmc,0,20,85,0,26,5,female_stmc,Greater London
89,female,8.676938330610492e-4,2.8952571218833045e-4,0.0021367177989259777,0.001218685445291326,30376,stmc,0,20,85,0,26,5,female_stmc,Greater London
90,female,0.0012545439298295756,3.887620806090937e-4,0.002699000000291253,0.0017657817418370515,15340,stmc,0,10,90,0,19,5,female_stmc,Greater London
91,female,0.0012545439298295756,3.887620806090937e-4,0.002699000000291253,0.0017657817418370515,15340,stmc,0,10,90,0,19,5,female_stmc,Greater London
92,female,0.0012545439298295756,3.887620806090937e-4,0.002699000000291253,0.0017657817418370515,15340,stmc,0,10,90,0,19,5,female_stmc,Greater London
93,female,0.0012545439298295756,3.887620806090937e-4,0.002699000000291253,0.0017657817418370515,15340,stmc,0,10,90,0,19,5,female_stmc,Greater London
94,female,0.0012545439298295756,3.887620806090937e-4,0.002699000000291253,0.0017657817418370515,15340,stmc,0,10,90,0,19,5,female_stmc,Greater London
95,female,0.0017420611634182193,4.2192441721761675e-4,0.0014665031524365279,0.0024643968233181886,4162,stmc,0,10,95,0,7,6,female_stmc,Greater London
96,female,0.0017420611634182193,4.2192441721761675e-4,0.0014665031524365279,0.0024643968233181886,4162,stmc,0,10,95,0,7,6,female_stmc,Greater London
97,female,0.0017420611634182193,4.2192441721761675e-4,0.0014665031524365279,0.0024643968233181886,4162,stmc,0,10,95,0,7,6,female_stmc,Greater London
98,female,0.0017420611634182193,4.2192441721761675e-4,0.0014665031524365279,0.0024643968233181886,4162,stmc,0,10,95,0,7,6,female_stmc,Greater London
99,female,0.0017420611634182193,4.2192441721761675e-4,0.0014665031524365279,0.0024643968233181886,4162,stmc,0,10,95,0,7,6,female_stmc,Greater London
100,female,0.0017420611634182193,4.2192441721761675e-4,0.0014665031524365279,0.0024643968233181886,4162,stmc,0,10,95,0,7,6,female_stmc,Greater London
