age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
65,male,3.8693264139033607e-4,1.8639715471987156e-4,0.001608787705993286,6.293292190781493e-4,12231,stmc,0,50,65,0,5,5,male_stmc,westmidlands
66,male,3.8693264139033607e-4,1.8639715471987156e-4,0.001608787705993286,6.293292190781493e-4,12231,stmc,0,50,65,0,5,5,male_stmc,westmidlands
67,male,3.8693264139033607e-4,1.8639715471987156e-4,0.001608787705993286,6.293292190781493e-4,12231,stmc,0,50,65,0,5,5,male_stmc,westmidlands
68,male,3.8693264139033607e-4,1.8639715471987156e-4,0.001608787705993286,6.293292190781493e-4,12231,stmc,0,50,65,0,5,5,male_stmc,westmidlands
69,male,3.8693264139033607e-4,1.8639715471987156e-4,0.001608787705993286,6.293292190781493e-4,12231,stmc,0,50,65,0,5,5,male_stmc,westmidlands
70,male,5.743435492462689e-4,2.7345891321957496e-4,0.002384077452727669,9.449960280931798e-4,10547,stmc,0,50,70,0,6,5,male_stmc,westmidlands
71,male,5.743435492462689e-4,2.7345891321957496e-4,0.002384077452727669,9.449960280931798e-4,10547,stmc,0,50,70,0,6,5,male_stmc,westmidlands
72,male,5.743435492462689e-4,2.7345891321957496e-4,0.002384077452727669,9.449960280931798e-4,10547,stmc,0,50,70,0,6,5,male_stmc,westmidlands
73,male,5.743435492462689e-4,2.7345891321957496e-4,0.002384077452727669,9.449960280931798e-4,10547,stmc,0,50,70,0,6,5,male_stmc,westmidlands
74,male,5.743435492462689e-4,2.7345891321957496e-4,0.002384077452727669,9.449960280931798e-4,10547,stmc,0,50,70,0,6,5,male_stmc,westmidlands
75,male,9.723254814755751e-4,3.7174968353733377e-4,0.0029801909192255934,0.0014330299600738394,7817,stmc,0,50,75,0,8,5,male_stmc,westmidlands
76,male,9.723254814755751e-4,3.7174968353733377e-4,0.0029801909192255934,0.0014330299600738394,7817,stmc,0,50,75,0,8,5,male_stmc,westmidlands
77,male,9.723254814755751e-4,3.7174968353733377e-4,0.0029801909192255934,0.0014330299600738394,7817,stmc,0,50,75,0,8,5,male_stmc,westmidlands
78,male,9.723254814755751e-4,3.7174968353733377e-4,0.0029801909192255934,0.0014330299600738394,7817,stmc,0,50,75,0,8,5,male_stmc,westmidlands
79,male,9.723254814755751e-4,3.7174968353733377e-4,0.0029801909192255934,0.0014330299600738394,7817,stmc,0,50,75,0,8,5,male_stmc,westmidlands
80,male,0.001443801693114636,4.2336500961756953e-4,0.002890846718365982,0.0018334935458532281,5479,stmc,0,20,80,0,8,5,male_stmc,westmidlands
81,male,0.001443801693114636,4.2336500961756953e-4,0.002890846718365982,0.0018334935458532281,5479,stmc,0,20,80,0,8,5,male_stmc,westmidlands
82,male,0.001443801693114636,4.2336500961756953e-4,0.002890846718365982,0.0018334935458532281,5479,stmc,0,20,80,0,8,5,male_stmc,westmidlands
83,male,0.001443801693114636,4.2336500961756953e-4,0.002890846718365982,0.0018334935458532281,5479,stmc,0,20,80,0,8,5,male_stmc,westmidlands
84,male,0.001443801693114636,4.2336500961756953e-4,0.002890846718365982,0.0018334935458532281,5479,stmc,0,20,80,0,8,5,male_stmc,westmidlands
85,male,0.0021343623555534026,5.985980555573781e-4,0.0038105321581748583,0.0027154301385974157,2957,stmc,0,20,85,0,6,5,male_stmc,westmidlands
86,male,0.0021343623555534026,5.985980555573781e-4,0.0038105321581748583,0.0027154301385974157,2957,stmc,0,20,85,0,6,5,male_stmc,westmidlands
87,male,0.0021343623555534026,5.985980555573781e-4,0.0038105321581748583,0.0027154301385974157,2957,stmc,0,20,85,0,6,5,male_stmc,westmidlands
88,male,0.0021343623555534026,5.985980555573781e-4,0.0038105321581748583,0.0027154301385974157,2957,stmc,0,20,85,0,6,5,male_stmc,westmidlands
89,male,0.0021343623555534026,5.985980555573781e-4,0.0038105321581748583,0.0027154301385974157,2957,stmc,0,20,85,0,6,5,male_stmc,westmidlands
90,male,0.00272379235441388,7.26405009012866e-4,0.004247762750766961,0.0034884620964239004,1059,stmc,0,10,90,0,3,5,male_stmc,westmidlands
91,male,0.00272379235441388,7.26405009012866e-4,0.004247762750766961,0.0034884620964239004,1059,stmc,0,10,90,0,3,5,male_stmc,westmidlands
92,male,0.00272379235441388,7.26405009012866e-4,0.004247762750766961,0.0034884620964239004,1059,stmc,0,10,90,0,3,5,male_stmc,westmidlands
93,male,0.00272379235441388,7.26405009012866e-4,0.004247762750766961,0.0034884620964239004,1059,stmc,0,10,90,0,3,5,male_stmc,westmidlands
94,male,0.00272379235441388,7.26405009012866e-4,0.004247762750766961,0.0034884620964239004,1059,stmc,0,10,90,0,3,5,male_stmc,westmidlands
95,male,0.0036391314410961473,7.979710770699794e-4,0.002680720942249415,0.0046769686171372745,179,stmc,0,10,95,0,1,6,male_stmc,westmidlands
96,male,0.0036391314410961473,7.979710770699794e-4,0.002680720942249415,0.0046769686171372745,179,stmc,0,10,95,0,1,6,male_stmc,westmidlands
97,male,0.0036391314410961473,7.979710770699794e-4,0.002680720942249415,0.0046769686171372745,179,stmc,0,10,95,0,1,6,male_stmc,westmidlands
98,male,0.0036391314410961473,7.979710770699794e-4,0.002680720942249415,0.0046769686171372745,179,stmc,0,10,95,0,1,6,male_stmc,westmidlands
99,male,0.0036391314410961473,7.979710770699794e-4,0.002680720942249415,0.0046769686171372745,179,stmc,0,10,95,0,1,6,male_stmc,westmidlands
100,male,0.0036391314410961473,7.979710770699794e-4,0.002680720942249415,0.0046769686171372745,179,stmc,0,10,95,0,1,6,male_stmc,westmidlands
