age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
64,male,1.2849632185661915e-4,0.002774654265586211,0.022928043850717512,0.0021035376218134245,39801,iscs,0,50,60,1,5,5,male_iscs,North West England
65,male,2.464470642802005e-4,0.004128325176353297,0.03385805336420548,0.0024822573316654857,39780,iscs,0,50,65,2,10,5,male_iscs,North West England
66,male,2.464470642802005e-4,0.004128325176353297,0.03385805336420548,0.0024822573316654857,39780,iscs,0,50,65,2,10,5,male_iscs,North West England
67,male,2.464470642802005e-4,0.004128325176353297,0.03385805336420548,0.0024822573316654857,39780,iscs,0,50,65,2,10,5,male_iscs,North West England
68,male,2.464470642802005e-4,0.004128325176353297,0.03385805336420548,0.0024822573316654857,39780,iscs,0,50,65,2,10,5,male_iscs,North West England
69,male,2.464470642802005e-4,0.004128325176353297,0.03385805336420548,0.0024822573316654857,39780,iscs,0,50,65,2,10,5,male_iscs,North West England
70,male,6.114374075610002e-4,0.006511065305349828,0.04706676624578933,0.0031704604556658912,32360,iscs,0,50,70,2,20,5,male_iscs,North West England
71,male,6.114374075610002e-4,0.006511065305349828,0.04706676624578933,0.0031704604556658912,32360,iscs,0,50,70,2,20,5,male_iscs,North West England
72,male,6.114374075610002e-4,0.006511065305349828,0.04706676624578933,0.0031704604556658912,32360,iscs,0,50,70,2,20,5,male_iscs,North West England
73,male,6.114374075610002e-4,0.006511065305349828,0.04706676624578933,0.0031704604556658912,32360,iscs,0,50,70,2,20,5,male_iscs,North West England
74,male,6.114374075610002e-4,0.006511065305349828,0.04706676624578933,0.0031704604556658912,32360,iscs,0,50,70,2,20,5,male_iscs,North West England
75,male,0.0013474298677214544,0.009564508169091145,0.061997784752107196,0.004169738339912555,22688,iscs,0,50,75,3,31,5,male_iscs,North West England
76,male,0.0013474298677214544,0.009564508169091145,0.061997784752107196,0.004169738339912555,22688,iscs,0,50,75,3,31,5,male_iscs,North West England
77,male,0.0013474298677214544,0.009564508169091145,0.061997784752107196,0.004169738339912555,22688,iscs,0,50,75,3,31,5,male_iscs,North West England
78,male,0.0013474298677214544,0.009564508169091145,0.061997784752107196,0.004169738339912555,22688,iscs,0,50,75,3,31,5,male_iscs,North West England
79,male,0.0013474298677214544,0.009564508169091145,0.061997784752107196,0.004169738339912555,22688,iscs,0,50,75,3,31,5,male_iscs,North West England
80,male,0.003540589761678732,0.013279936731677008,0.07793473426897227,0.0062165123727095034,15298,iscs,0,20,80,2,54,5,male_iscs,North West England
