age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
63,male,0,0,0,1e-8,5560,utrc,0,50,60,0,0,5,male_utrc,bristol
64,male,0,0,0,1e-8,5560,utrc,0,50,60,0,0,5,male_utrc,bristol
65,male,0,0,0,1e-8,5418,utrc,0,50,65,0,0,5,male_utrc,bristol
66,male,0,0,0,1e-8,5418,utrc,0,50,65,0,0,5,male_utrc,bristol
67,male,0,0,0,1e-8,5418,utrc,0,50,65,0,0,5,male_utrc,bristol
68,male,0,0,0,1e-8,5418,utrc,0,50,65,0,0,5,male_utrc,bristol
69,male,0,0,0,1e-8,5418,utrc,0,50,65,0,0,5,male_utrc,bristol
70,male,0,0,0,1e-8,4800,utrc,0,50,70,0,0,5,male_utrc,bristol
71,male,0,0,0,1e-8,4800,utrc,0,50,70,0,0,5,male_utrc,bristol
72,male,0,0,0,1e-8,4800,utrc,0,50,70,0,0,5,male_utrc,bristol
73,male,0,0,0,1e-8,4800,utrc,0,50,70,0,0,5,male_utrc,bristol
74,male,0,0,0,1e-8,4800,utrc,0,50,70,0,0,5,male_utrc,bristol
75,male,0,0,0,1e-8,3332,utrc,0,50,75,0,0,5,male_utrc,bristol
76,male,0,0,0,1e-8,3332,utrc,0,50,75,0,0,5,male_utrc,bristol
77,male,0,0,0,1e-8,3332,utrc,0,50,75,0,0,5,male_utrc,bristol
78,male,0,0,0,1e-8,3332,utrc,0,50,75,0,0,5,male_utrc,bristol
79,male,0,0,0,1e-8,3332,utrc,0,50,75,0,0,5,male_utrc,bristol
80,male,0,0,0,1e-8,2291,utrc,0,20,80,0,0,5,male_utrc,bristol
81,male,0,0,0,1e-8,2291,utrc,0,20,80,0,0,5,male_utrc,bristol
82,male,0,0,0,1e-8,2291,utrc,0,20,80,0,0,5,male_utrc,bristol
83,male,0,0,0,1e-8,2291,utrc,0,20,80,0,0,5,male_utrc,bristol
84,male,0,0,0,1e-8,2291,utrc,0,20,80,0,0,5,male_utrc,bristol
85,male,0,0,0,1e-8,1276,utrc,0,20,85,0,0,5,male_utrc,bristol
86,male,0,0,0,1e-8,1276,utrc,0,20,85,0,0,5,male_utrc,bristol
87,male,0,0,0,1e-8,1276,utrc,0,20,85,0,0,5,male_utrc,bristol
88,male,0,0,0,1e-8,1276,utrc,0,20,85,0,0,5,male_utrc,bristol
89,male,0,0,0,1e-8,1276,utrc,0,20,85,0,0,5,male_utrc,bristol
90,male,0,0,0,1e-8,506,utrc,0,10,90,0,0,5,male_utrc,bristol
91,male,0,0,0,1e-8,506,utrc,0,10,90,0,0,5,male_utrc,bristol
92,male,0,0,0,1e-8,506,utrc,0,10,90,0,0,5,male_utrc,bristol
93,male,0,0,0,1e-8,506,utrc,0,10,90,0,0,5,male_utrc,bristol
94,male,0,0,0,1e-8,506,utrc,0,10,90,0,0,5,male_utrc,bristol
95,male,0,0,0,1e-8,91,utrc,0,10,95,0,0,6,male_utrc,bristol
96,male,0,0,0,1e-8,91,utrc,0,10,95,0,0,6,male_utrc,bristol
97,male,0,0,0,1e-8,91,utrc,0,10,95,0,0,6,male_utrc,bristol
98,male,0,0,0,1e-8,91,utrc,0,10,95,0,0,6,male_utrc,bristol
99,male,0,0,0,1e-8,91,utrc,0,10,95,0,0,6,male_utrc,bristol
100,male,0,0,0,1e-8,91,utrc,0,10,95,0,0,6,male_utrc,bristol
