age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
54,female,3.3104981539096576e-5,1.0643698632497165e-5,0,4.176320441129176e-5,10009,lvrc,0,50,50,0,0,5,female_lvrc,liverpool
55,female,5.649863966464715e-5,1.6763118926023887e-5,0,6.711990888721667e-5,9452,lvrc,0,50,55,0,1,5,female_lvrc,liverpool
56,female,5.649863966464715e-5,1.6763118926023887e-5,0,6.711990888721667e-5,9452,lvrc,0,50,55,0,1,5,female_lvrc,liverpool
57,female,5.649863966464715e-5,1.6763118926023887e-5,0,6.711990888721667e-5,9452,lvrc,0,50,55,0,1,5,female_lvrc,liverpool
58,female,5.649863966464715e-5,1.6763118926023887e-5,0,6.711990888721667e-5,9452,lvrc,0,50,55,0,1,5,female_lvrc,liverpool
59,female,5.649863966464715e-5,1.6763118926023887e-5,0,6.711990888721667e-5,9452,lvrc,0,50,55,0,1,5,female_lvrc,liverpool
60,female,9.410592206494704e-5,2.4363234084873898e-5,0,1.0113639648007035e-4,8153,lvrc,0,50,60,0,1,5,female_lvrc,liverpool
61,female,9.410592206494704e-5,2.4363234084873898e-5,0,1.0113639648007035e-4,8153,lvrc,0,50,60,0,1,5,female_lvrc,liverpool
62,female,9.410592206494704e-5,2.4363234084873898e-5,0,1.0113639648007035e-4,8153,lvrc,0,50,60,0,1,5,female_lvrc,liverpool
63,female,9.410592206494704e-5,2.4363234084873898e-5,0,1.0113639648007035e-4,8153,lvrc,0,50,60,0,1,5,female_lvrc,liverpool
64,female,9.410592206494704e-5,2.4363234084873898e-5,0,1.0113639648007035e-4,8153,lvrc,0,50,60,0,1,5,female_lvrc,liverpool
65,female,1.590119575372209e-4,3.85842889444535e-5,0,1.639908703382109e-4,7705,lvrc,0,50,65,0,1,5,female_lvrc,liverpool
66,female,1.590119575372209e-4,3.85842889444535e-5,0,1.639908703382109e-4,7705,lvrc,0,50,65,0,1,5,female_lvrc,liverpool
67,female,1.590119575372209e-4,3.85842889444535e-5,0,1.639908703382109e-4,7705,lvrc,0,50,65,0,1,5,female_lvrc,liverpool
68,female,1.590119575372209e-4,3.85842889444535e-5,0,1.639908703382109e-4,7705,lvrc,0,50,65,0,1,5,female_lvrc,liverpool
69,female,1.590119575372209e-4,3.85842889444535e-5,0,1.639908703382109e-4,7705,lvrc,0,50,65,0,1,5,female_lvrc,liverpool
70,female,2.162388954406328e-4,4.85826198588889e-5,0,2.1449846040106908e-4,6342,lvrc,0,50,70,0,1,5,female_lvrc,liverpool
71,female,2.162388954406328e-4,4.85826198588889e-5,0,2.1449846040106908e-4,6342,lvrc,0,50,70,0,1,5,female_lvrc,liverpool
72,female,2.162388954406328e-4,4.85826198588889e-5,0,2.1449846040106908e-4,6342,lvrc,0,50,70,0,1,5,female_lvrc,liverpool
73,female,2.162388954406328e-4,4.85826198588889e-5,0,2.1449846040106908e-4,6342,lvrc,0,50,70,0,1,5,female_lvrc,liverpool
74,female,2.162388954406328e-4,4.85826198588889e-5,0,2.1449846040106908e-4,6342,lvrc,0,50,70,0,1,5,female_lvrc,liverpool
75,female,3.201989603691282e-4,6.819829853948037e-5,0,3.1092156546840287e-4,5174,lvrc,0,50,75,0,2,5,female_lvrc,liverpool
76,female,3.201989603691282e-4,6.819829853948037e-5,0,3.1092156546840287e-4,5174,lvrc,0,50,75,0,2,5,female_lvrc,liverpool
77,female,3.201989603691282e-4,6.819829853948037e-5,0,3.1092156546840287e-4,5174,lvrc,0,50,75,0,2,5,female_lvrc,liverpool
78,female,3.201989603691282e-4,6.819829853948037e-5,0,3.1092156546840287e-4,5174,lvrc,0,50,75,0,2,5,female_lvrc,liverpool
79,female,3.201989603691282e-4,6.819829853948037e-5,0,3.1092156546840287e-4,5174,lvrc,0,50,75,0,2,5,female_lvrc,liverpool
80,female,4.3097396172092243e-4,8.130951452307157e-5,0,3.9742247061628615e-4,4180,lvrc,0,20,80,0,2,5,female_lvrc,liverpool
81,female,4.3097396172092243e-4,8.130951452307157e-5,0,3.9742247061628615e-4,4180,lvrc,0,20,80,0,2,5,female_lvrc,liverpool
82,female,4.3097396172092243e-4,8.130951452307157e-5,0,3.9742247061628615e-4,4180,lvrc,0,20,80,0,2,5,female_lvrc,liverpool
83,female,4.3097396172092243e-4,8.130951452307157e-5,0,3.9742247061628615e-4,4180,lvrc,0,20,80,0,2,5,female_lvrc,liverpool
84,female,4.3097396172092243e-4,8.130951452307157e-5,0,3.9742247061628615e-4,4180,lvrc,0,20,80,0,2,5,female_lvrc,liverpool
85,female,5.915203639017097e-4,1.1136549909676319e-4,0,5.459398815987567e-4,2669,lvrc,0,20,85,0,2,5,female_lvrc,liverpool
86,female,5.915203639017097e-4,1.1136549909676319e-4,0,5.459398815987567e-4,2669,lvrc,0,20,85,0,2,5,female_lvrc,liverpool
87,female,5.915203639017097e-4,1.1136549909676319e-4,0,5.459398815987567e-4,2669,lvrc,0,20,85,0,2,5,female_lvrc,liverpool
88,female,5.915203639017097e-4,1.1136549909676319e-4,0,5.459398815987567e-4,2669,lvrc,0,20,85,0,2,5,female_lvrc,liverpool
89,female,5.915203639017097e-4,1.1136549909676319e-4,0,5.459398815987567e-4,2669,lvrc,0,20,85,0,2,5,female_lvrc,liverpool
90,female,6.255536025309531e-4,1.1730028081957451e-4,0,5.766114905907334e-4,1183,lvrc,0,10,90,0,1,5,female_lvrc,liverpool
91,female,6.255536025309531e-4,1.1730028081957451e-4,0,5.766114905907334e-4,1183,lvrc,0,10,90,0,1,5,female_lvrc,liverpool
92,female,6.255536025309531e-4,1.1730028081957451e-4,0,5.766114905907334e-4,1183,lvrc,0,10,90,0,1,5,female_lvrc,liverpool
93,female,6.255536025309531e-4,1.1730028081957451e-4,0,5.766114905907334e-4,1183,lvrc,0,10,90,0,1,5,female_lvrc,liverpool
94,female,6.255536025309531e-4,1.1730028081957451e-4,0,5.766114905907334e-4,1183,lvrc,0,10,90,0,1,5,female_lvrc,liverpool
95,female,7.317028746657532e-4,1.2925675087508329e-4,5.9739508011275284e-5,6.74497032383196e-4,282,lvrc,0,10,95,0,0,6,female_lvrc,liverpool
96,female,7.317028746657532e-4,1.2925675087508329e-4,5.9739508011275284e-5,6.74497032383196e-4,282,lvrc,0,10,95,0,0,6,female_lvrc,liverpool
97,female,7.317028746657532e-4,1.2925675087508329e-4,5.9739508011275284e-5,6.74497032383196e-4,282,lvrc,0,10,95,0,0,6,female_lvrc,liverpool
98,female,7.317028746657532e-4,1.2925675087508329e-4,5.9739508011275284e-5,6.74497032383196e-4,282,lvrc,0,10,95,0,0,6,female_lvrc,liverpool
99,female,7.317028746657532e-4,1.2925675087508329e-4,5.9739508011275284e-5,6.74497032383196e-4,282,lvrc,0,10,95,0,0,6,female_lvrc,liverpool
100,female,7.317028746657532e-4,1.2925675087508329e-4,5.9739508011275284e-5,6.74497032383196e-4,282,lvrc,0,10,95,0,0,6,female_lvrc,liverpool
