age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
71,male,6.867392722909016e-4,0.003285041475711984,0.024064968455926837,0.004609552264493352,12182,adaod,0,50,70,1,8,5,male_adaod,North East England
72,male,6.867392722909016e-4,0.003285041475711984,0.024064968455926837,0.004609552264493352,12182,adaod,0,50,70,1,8,5,male_adaod,North East England
73,male,6.867392722909016e-4,0.003285041475711984,0.024064968455926837,0.004609552264493352,12182,adaod,0,50,70,1,8,5,male_adaod,North East England
74,male,6.867392722909016e-4,0.003285041475711984,0.024064968455926837,0.004609552264493352,12182,adaod,0,50,70,1,8,5,male_adaod,North East England
75,male,0.0023686425945237534,0.007185352734070781,0.0536398295069562,0.010336481026939676,8601,adaod,0,50,75,3,20,5,male_adaod,North East England
76,male,0.0023686425945237534,0.007185352734070781,0.0536398295069562,0.010336481026939676,8601,adaod,0,50,75,3,20,5,male_adaod,North East England
77,male,0.0023686425945237534,0.007185352734070781,0.0536398295069562,0.010336481026939676,8601,adaod,0,50,75,3,20,5,male_adaod,North East England
78,male,0.0023686425945237534,0.007185352734070781,0.0536398295069562,0.010336481026939676,8601,adaod,0,50,75,3,20,5,male_adaod,North East England
79,male,0.0023686425945237534,0.007185352734070781,0.0536398295069562,0.010336481026939676,8601,adaod,0,50,75,3,20,5,male_adaod,North East England
80,male,0.006670221064882627,0.017428969339262083,0.10739048440304576,0.01846410503409407,5977,adaod,0,20,80,2,40,5,male_adaod,North East England
81,male,0.006670221064882627,0.017428969339262083,0.10739048440304576,0.01846410503409407,5977,adaod,0,20,80,2,40,5,male_adaod,North East England
82,male,0.006670221064882627,0.017428969339262083,0.10739048440304576,0.01846410503409407,5977,adaod,0,20,80,2,40,5,male_adaod,North East England
83,male,0.006670221064882627,0.017428969339262083,0.10739048440304576,0.01846410503409407,5977,adaod,0,20,80,2,40,5,male_adaod,North East England
84,male,0.006670221064882627,0.017428969339262083,0.10739048440304576,0.01846410503409407,5977,adaod,0,20,80,2,40,5,male_adaod,North East England
85,male,0.017418812671204813,0.02870753181847305,0.18129342455468456,0.02733185457627946,3050,adaod,0,20,85,4,53,5,male_adaod,North East England
86,male,0.017418812671204813,0.02870753181847305,0.18129342455468456,0.02733185457627946,3050,adaod,0,20,85,4,53,5,male_adaod,North East England
87,male,0.017418812671204813,0.02870753181847305,0.18129342455468456,0.02733185457627946,3050,adaod,0,20,85,4,53,5,male_adaod,North East England
88,male,0.017418812671204813,0.02870753181847305,0.18129342455468456,0.02733185457627946,3050,adaod,0,20,85,4,53,5,male_adaod,North East England
89,male,0.017418812671204813,0.02870753181847305,0.18129342455468456,0.02733185457627946,3050,adaod,0,20,85,4,53,5,male_adaod,North East England
90,male,0.03487713510371469,0.039349172811122136,0.25346554066293087,0.036013498552176344,1117,adaod,0,10,90,3,38,5,male_adaod,North East England
91,male,0.03487713510371469,0.039349172811122136,0.25346554066293087,0.036013498552176344,1117,adaod,0,10,90,3,38,5,male_adaod,North East England
92,male,0.03487713510371469,0.039349172811122136,0.25346554066293087,0.036013498552176344,1117,adaod,0,10,90,3,38,5,male_adaod,North East England
93,male,0.03487713510371469,0.039349172811122136,0.25346554066293087,0.036013498552176344,1117,adaod,0,10,90,3,38,5,male_adaod,North East England
94,male,0.03487713510371469,0.039349172811122136,0.25346554066293087,0.036013498552176344,1117,adaod,0,10,90,3,38,5,male_adaod,North East England
95,male,0.05691842458406872,0.04624738103538454,0.3019416936484745,0.04337213718126607,175,adaod,0,10,95,3,10,6,male_adaod,North East England
96,male,0.05691842458406872,0.04624738103538454,0.3019416936484745,0.04337213718126607,175,adaod,0,10,95,3,10,6,male_adaod,North East England
97,male,0.05691842458406872,0.04624738103538454,0.3019416936484745,0.04337213718126607,175,adaod,0,10,95,3,10,6,male_adaod,North East England
98,male,0.05691842458406872,0.04624738103538454,0.3019416936484745,0.04337213718126607,175,adaod,0,10,95,3,10,6,male_adaod,North East England
99,male,0.05691842458406872,0.04624738103538454,0.3019416936484745,0.04337213718126607,175,adaod,0,10,95,3,10,6,male_adaod,North East England
100,male,0.05691842458406872,0.04624738103538454,0.3019416936484745,0.04337213718126607,175,adaod,0,10,95,3,10,6,male_adaod,North East England
