age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
74,female,1.9315089691002022e-4,5.47575621643709e-4,0.008294483965730346,0.001079891780958026,26051,utrc,0,50,70,0,5,5,female_utrc,london
75,female,2.377450468345409e-4,4.715818698922808e-4,0.006794511120812178,9.627300495645571e-4,19959,utrc,0,50,75,0,5,5,female_utrc,london
76,female,2.377450468345409e-4,4.715818698922808e-4,0.006794511120812178,9.627300495645571e-4,19959,utrc,0,50,75,0,5,5,female_utrc,london
77,female,2.377450468345409e-4,4.715818698922808e-4,0.006794511120812178,9.627300495645571e-4,19959,utrc,0,50,75,0,5,5,female_utrc,london
78,female,2.377450468345409e-4,4.715818698922808e-4,0.006794511120812178,9.627300495645571e-4,19959,utrc,0,50,75,0,5,5,female_utrc,london
79,female,2.377450468345409e-4,4.715818698922808e-4,0.006794511120812178,9.627300495645571e-4,19959,utrc,0,50,75,0,5,5,female_utrc,london
80,female,2.9532001400172975e-4,3.2688577548361603e-4,0.004265933612714499,7.126313514960386e-4,15345,utrc,0,20,80,0,5,5,female_utrc,london
81,female,2.9532001400172975e-4,3.2688577548361603e-4,0.004265933612714499,7.126313514960386e-4,15345,utrc,0,20,80,0,5,5,female_utrc,london
82,female,2.9532001400172975e-4,3.2688577548361603e-4,0.004265933612714499,7.126313514960386e-4,15345,utrc,0,20,80,0,5,5,female_utrc,london
83,female,2.9532001400172975e-4,3.2688577548361603e-4,0.004265933612714499,7.126313514960386e-4,15345,utrc,0,20,80,0,5,5,female_utrc,london
84,female,2.9532001400172975e-4,3.2688577548361603e-4,0.004265933612714499,7.126313514960386e-4,15345,utrc,0,20,80,0,5,5,female_utrc,london
85,female,3.615806728366567e-4,3.9751006828154655e-4,0.004540275307137795,8.721091939855253e-4,10125,utrc,0,20,85,0,4,5,female_utrc,london
86,female,3.615806728366567e-4,3.9751006828154655e-4,0.004540275307137795,8.721091939855253e-4,10125,utrc,0,20,85,0,4,5,female_utrc,london
87,female,3.615806728366567e-4,3.9751006828154655e-4,0.004540275307137795,8.721091939855253e-4,10125,utrc,0,20,85,0,4,5,female_utrc,london
88,female,3.615806728366567e-4,3.9751006828154655e-4,0.004540275307137795,8.721091939855253e-4,10125,utrc,0,20,85,0,4,5,female_utrc,london
89,female,3.615806728366567e-4,3.9751006828154655e-4,0.004540275307137795,8.721091939855253e-4,10125,utrc,0,20,85,0,4,5,female_utrc,london
90,female,4.045541640581403e-4,4.34329316154684e-4,0.004138933272787192,9.788709974287379e-4,5113,utrc,0,10,90,0,2,5,female_utrc,london
91,female,4.045541640581403e-4,4.34329316154684e-4,0.004138933272787192,9.788709974287379e-4,5113,utrc,0,10,90,0,2,5,female_utrc,london
92,female,4.045541640581403e-4,4.34329316154684e-4,0.004138933272787192,9.788709974287379e-4,5113,utrc,0,10,90,0,2,5,female_utrc,london
93,female,4.045541640581403e-4,4.34329316154684e-4,0.004138933272787192,9.788709974287379e-4,5113,utrc,0,10,90,0,2,5,female_utrc,london
94,female,4.045541640581403e-4,4.34329316154684e-4,0.004138933272787192,9.788709974287379e-4,5113,utrc,0,10,90,0,2,5,female_utrc,london
95,female,4.516944883444128e-4,2.686559271799463e-4,8.467052768397242e-4,0.0011001395410871779,1387,utrc,0,10,95,0,1,6,female_utrc,london
96,female,4.516944883444128e-4,2.686559271799463e-4,8.467052768397242e-4,0.0011001395410871779,1387,utrc,0,10,95,0,1,6,female_utrc,london
97,female,4.516944883444128e-4,2.686559271799463e-4,8.467052768397242e-4,0.0011001395410871779,1387,utrc,0,10,95,0,1,6,female_utrc,london
98,female,4.516944883444128e-4,2.686559271799463e-4,8.467052768397242e-4,0.0011001395410871779,1387,utrc,0,10,95,0,1,6,female_utrc,london
99,female,4.516944883444128e-4,2.686559271799463e-4,8.467052768397242e-4,0.0011001395410871779,1387,utrc,0,10,95,0,1,6,female_utrc,london
100,female,4.516944883444128e-4,2.686559271799463e-4,8.467052768397242e-4,0.0011001395410871779,1387,utrc,0,10,95,0,1,6,female_utrc,london
