age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
32,male,3.397940077498394e-6,1.7027983067312673e-6,1.0430790137934507e-5,5.841266522356047e-6,8448,tbalc,0,50,30,0,0,5,male_tbalc,bristol
33,male,3.397940077498394e-6,1.7027983067312673e-6,1.0430790137934507e-5,5.841266522356047e-6,8448,tbalc,0,50,30,0,0,5,male_tbalc,bristol
34,male,3.397940077498394e-6,1.7027983067312673e-6,1.0430790137934507e-5,5.841266522356047e-6,8448,tbalc,0,50,30,0,0,5,male_tbalc,bristol
35,male,1.0600760642920588e-5,4.663251769336254e-6,2.8289745686411442e-5,1.607655643804264e-5,7997,tbalc,0,50,35,0,0,5,male_tbalc,bristol
36,male,1.0600760642920588e-5,4.663251769336254e-6,2.8289745686411442e-5,1.607655643804264e-5,7997,tbalc,0,50,35,0,0,5,male_tbalc,bristol
37,male,1.0600760642920588e-5,4.663251769336254e-6,2.8289745686411442e-5,1.607655643804264e-5,7997,tbalc,0,50,35,0,0,5,male_tbalc,bristol
38,male,1.0600760642920588e-5,4.663251769336254e-6,2.8289745686411442e-5,1.607655643804264e-5,7997,tbalc,0,50,35,0,0,5,male_tbalc,bristol
39,male,1.0600760642920588e-5,4.663251769336254e-6,2.8289745686411442e-5,1.607655643804264e-5,7997,tbalc,0,50,35,0,0,5,male_tbalc,bristol
40,male,3.932704538700691e-5,1.5314954246169322e-5,9.218663889818229e-5,5.294250699152634e-5,7179,tbalc,0,50,40,0,0,5,male_tbalc,bristol
41,male,3.932704538700691e-5,1.5314954246169322e-5,9.218663889818229e-5,5.294250699152634e-5,7179,tbalc,0,50,40,0,0,5,male_tbalc,bristol
42,male,3.932704538700691e-5,1.5314954246169322e-5,9.218663889818229e-5,5.294250699152634e-5,7179,tbalc,0,50,40,0,0,5,male_tbalc,bristol
43,male,3.932704538700691e-5,1.5314954246169322e-5,9.218663889818229e-5,5.294250699152634e-5,7179,tbalc,0,50,40,0,0,5,male_tbalc,bristol
44,male,3.932704538700691e-5,1.5314954246169322e-5,9.218663889818229e-5,5.294250699152634e-5,7179,tbalc,0,50,40,0,0,5,male_tbalc,bristol
45,male,9.813791679286737e-5,3.431019384650509e-5,1.943073864072139e-4,1.2251295802352577e-4,7628,tbalc,0,50,45,0,1,5,male_tbalc,bristol
46,male,9.813791679286737e-5,3.431019384650509e-5,1.943073864072139e-4,1.2251295802352577e-4,7628,tbalc,0,50,45,0,1,5,male_tbalc,bristol
47,male,9.813791679286737e-5,3.431019384650509e-5,1.943073864072139e-4,1.2251295802352577e-4,7628,tbalc,0,50,45,0,1,5,male_tbalc,bristol
48,male,9.813791679286737e-5,3.431019384650509e-5,1.943073864072139e-4,1.2251295802352577e-4,7628,tbalc,0,50,45,0,1,5,male_tbalc,bristol
49,male,9.813791679286737e-5,3.431019384650509e-5,1.943073864072139e-4,1.2251295802352577e-4,7628,tbalc,0,50,45,0,1,5,male_tbalc,bristol
50,male,2.2603370072493925e-4,8.201054037746446e-5,5.224786032190601e-4,2.9235049213749556e-4,7605,tbalc,0,50,50,0,2,5,male_tbalc,bristol
51,male,2.2603370072493925e-4,8.201054037746446e-5,5.224786032190601e-4,2.9235049213749556e-4,7605,tbalc,0,50,50,0,2,5,male_tbalc,bristol
52,male,2.2603370072493925e-4,8.201054037746446e-5,5.224786032190601e-4,2.9235049213749556e-4,7605,tbalc,0,50,50,0,2,5,male_tbalc,bristol
53,male,2.2603370072493925e-4,8.201054037746446e-5,5.224786032190601e-4,2.9235049213749556e-4,7605,tbalc,0,50,50,0,2,5,male_tbalc,bristol
54,male,2.2603370072493925e-4,8.201054037746446e-5,5.224786032190601e-4,2.9235049213749556e-4,7605,tbalc,0,50,50,0,2,5,male_tbalc,bristol
55,male,4.5885274385058604e-4,1.8667797293313814e-4,0.001410350871445655,6.414078592782143e-4,6479,tbalc,0,50,55,0,3,5,male_tbalc,bristol
56,male,4.5885274385058604e-4,1.8667797293313814e-4,0.001410350871445655,6.414078592782143e-4,6479,tbalc,0,50,55,0,3,5,male_tbalc,bristol
57,male,4.5885274385058604e-4,1.8667797293313814e-4,0.001410350871445655,6.414078592782143e-4,6479,tbalc,0,50,55,0,3,5,male_tbalc,bristol
58,male,4.5885274385058604e-4,1.8667797293313814e-4,0.001410350871445655,6.414078592782143e-4,6479,tbalc,0,50,55,0,3,5,male_tbalc,bristol
59,male,4.5885274385058604e-4,1.8667797293313814e-4,0.001410350871445655,6.414078592782143e-4,6479,tbalc,0,50,55,0,3,5,male_tbalc,bristol
60,male,9.668589645442344e-4,4.1264063746402035e-4,0.003458022144094071,0.0013952876451297873,5560,tbalc,0,50,60,0,5,5,male_tbalc,bristol
61,male,9.668589645442344e-4,4.1264063746402035e-4,0.003458022144094071,0.0013952876451297873,5560,tbalc,0,50,60,0,5,5,male_tbalc,bristol
62,male,9.668589645442344e-4,4.1264063746402035e-4,0.003458022144094071,0.0013952876451297873,5560,tbalc,0,50,60,0,5,5,male_tbalc,bristol
63,male,9.668589645442344e-4,4.1264063746402035e-4,0.003458022144094071,0.0013952876451297873,5560,tbalc,0,50,60,0,5,5,male_tbalc,bristol
64,male,9.668589645442344e-4,4.1264063746402035e-4,0.003458022144094071,0.0013952876451297873,5560,tbalc,0,50,60,0,5,5,male_tbalc,bristol
65,male,0.0015040545216375245,6.236448669158575e-4,0.005325300331711872,0.002156229113236271,5418,tbalc,0,50,65,0,8,5,male_tbalc,bristol
66,male,0.0015040545216375245,6.236448669158575e-4,0.005325300331711872,0.002156229113236271,5418,tbalc,0,50,65,0,8,5,male_tbalc,bristol
67,male,0.0015040545216375245,6.236448669158575e-4,0.005325300331711872,0.002156229113236271,5418,tbalc,0,50,65,0,8,5,male_tbalc,bristol
68,male,0.0015040545216375245,6.236448669158575e-4,0.005325300331711872,0.002156229113236271,5418,tbalc,0,50,65,0,8,5,male_tbalc,bristol
69,male,0.0015040545216375245,6.236448669158575e-4,0.005325300331711872,0.002156229113236271,5418,tbalc,0,50,65,0,8,5,male_tbalc,bristol
70,male,0.002128935023407176,8.062711267841332e-4,0.006638707235450509,0.002920900084983213,4800,tbalc,0,50,70,0,10,5,male_tbalc,bristol
71,male,0.002128935023407176,8.062711267841332e-4,0.006638707235450509,0.002920900084983213,4800,tbalc,0,50,70,0,10,5,male_tbalc,bristol
72,male,0.002128935023407176,8.062711267841332e-4,0.006638707235450509,0.002920900084983213,4800,tbalc,0,50,70,0,10,5,male_tbalc,bristol
73,male,0.002128935023407176,8.062711267841332e-4,0.006638707235450509,0.002920900084983213,4800,tbalc,0,50,70,0,10,5,male_tbalc,bristol
74,male,0.002128935023407176,8.062711267841332e-4,0.006638707235450509,0.002920900084983213,4800,tbalc,0,50,70,0,10,5,male_tbalc,bristol
75,male,0.0029983252802675696,0.001044241467606928,0.008035583704464116,0.004004364706820546,3332,tbalc,0,50,75,0,10,5,male_tbalc,bristol
76,male,0.0029983252802675696,0.001044241467606928,0.008035583704464116,0.004004364706820546,3332,tbalc,0,50,75,0,10,5,male_tbalc,bristol
77,male,0.0029983252802675696,0.001044241467606928,0.008035583704464116,0.004004364706820546,3332,tbalc,0,50,75,0,10,5,male_tbalc,bristol
78,male,0.0029983252802675696,0.001044241467606928,0.008035583704464116,0.004004364706820546,3332,tbalc,0,50,75,0,10,5,male_tbalc,bristol
79,male,0.0029983252802675696,0.001044241467606928,0.008035583704464116,0.004004364706820546,3332,tbalc,0,50,75,0,10,5,male_tbalc,bristol
80,male,0.003938148683765916,0.0011110107506879384,0.007601822744498291,0.004665142396595462,2291,tbalc,0,20,80,0,9,5,male_tbalc,bristol
81,male,0.003938148683765916,0.0011110107506879384,0.007601822744498291,0.004665142396595462,2291,tbalc,0,20,80,0,9,5,male_tbalc,bristol
82,male,0.003938148683765916,0.0011110107506879384,0.007601822744498291,0.004665142396595462,2291,tbalc,0,20,80,0,9,5,male_tbalc,bristol
83,male,0.003938148683765916,0.0011110107506879384,0.007601822744498291,0.004665142396595462,2291,tbalc,0,20,80,0,9,5,male_tbalc,bristol
84,male,0.003938148683765916,0.0011110107506879384,0.007601822744498291,0.004665142396595462,2291,tbalc,0,20,80,0,9,5,male_tbalc,bristol
85,male,0.005659299093615074,0.0015187580676222134,0.009729069684545451,0.006710217046067145,1276,tbalc,0,20,85,0,7,5,male_tbalc,bristol
86,male,0.005659299093615074,0.0015187580676222134,0.009729069684545451,0.006710217046067145,1276,tbalc,0,20,85,0,7,5,male_tbalc,bristol
87,male,0.005659299093615074,0.0015187580676222134,0.009729069684545451,0.006710217046067145,1276,tbalc,0,20,85,0,7,5,male_tbalc,bristol
88,male,0.005659299093615074,0.0015187580676222134,0.009729069684545451,0.006710217046067145,1276,tbalc,0,20,85,0,7,5,male_tbalc,bristol
89,male,0.005659299093615074,0.0015187580676222134,0.009729069684545451,0.006710217046067145,1276,tbalc,0,20,85,0,7,5,male_tbalc,bristol
90,male,0.005481451279565836,0.0013890608554539853,0.008079177854996521,0.006502144720694915,506,tbalc,0,10,90,0,3,5,male_tbalc,bristol
91,male,0.005481451279565836,0.0013890608554539853,0.008079177854996521,0.006502144720694915,506,tbalc,0,10,90,0,3,5,male_tbalc,bristol
92,male,0.005481451279565836,0.0013890608554539853,0.008079177854996521,0.006502144720694915,506,tbalc,0,10,90,0,3,5,male_tbalc,bristol
93,male,0.005481451279565836,0.0013890608554539853,0.008079177854996521,0.006502144720694915,506,tbalc,0,10,90,0,3,5,male_tbalc,bristol
94,male,0.005481451279565836,0.0013890608554539853,0.008079177854996521,0.006502144720694915,506,tbalc,0,10,90,0,3,5,male_tbalc,bristol
95,male,0.0051505456839851145,0.0010854356525801573,0.0035656609940645347,0.0061080008092564714,91,tbalc,0,10,95,0,0,6,male_tbalc,bristol
96,male,0.0051505456839851145,0.0010854356525801573,0.0035656609940645347,0.0061080008092564714,91,tbalc,0,10,95,0,0,6,male_tbalc,bristol
97,male,0.0051505456839851145,0.0010854356525801573,0.0035656609940645347,0.0061080008092564714,91,tbalc,0,10,95,0,0,6,male_tbalc,bristol
98,male,0.0051505456839851145,0.0010854356525801573,0.0035656609940645347,0.0061080008092564714,91,tbalc,0,10,95,0,0,6,male_tbalc,bristol
99,male,0.0051505456839851145,0.0010854356525801573,0.0035656609940645347,0.0061080008092564714,91,tbalc,0,10,95,0,0,6,male_tbalc,bristol
100,male,0.0051505456839851145,0.0010854356525801573,0.0035656609940645347,0.0061080008092564714,91,tbalc,0,10,95,0,0,6,male_tbalc,bristol
