age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
34,female,4.168144735366432e-5,3.195525485885115e-4,0.003836148634617523,4.4301383528447594e-4,49924,brsc,0,50,30,0,2,5,female_brsc,North West England
35,female,1.045677190491905e-4,6.495474842079691e-4,0.007966260650324134,9.174032607902106e-4,46153,brsc,0,50,35,0,5,5,female_brsc,North West England
36,female,1.045677190491905e-4,6.495474842079691e-4,0.007966260650324134,9.174032607902106e-4,46153,brsc,0,50,35,0,5,5,female_brsc,North West England
37,female,1.045677190491905e-4,6.495474842079691e-4,0.007966260650324134,9.174032607902106e-4,46153,brsc,0,50,35,0,5,5,female_brsc,North West England
38,female,1.045677190491905e-4,6.495474842079691e-4,0.007966260650324134,9.174032607902106e-4,46153,brsc,0,50,35,0,5,5,female_brsc,North West England
39,female,1.045677190491905e-4,6.495474842079691e-4,0.007966260650324134,9.174032607902106e-4,46153,brsc,0,50,35,0,5,5,female_brsc,North West England
40,female,1.794342024570265e-4,0.0010606904592038735,0.013170077044131598,0.001498644137522878,44545,brsc,0,50,40,1,8,5,female_brsc,North West England
41,female,1.794342024570265e-4,0.0010606904592038735,0.013170077044131598,0.001498644137522878,44545,brsc,0,50,40,1,8,5,female_brsc,North West England
42,female,1.794342024570265e-4,0.0010606904592038735,0.013170077044131598,0.001498644137522878,44545,brsc,0,50,40,1,8,5,female_brsc,North West England
43,female,1.794342024570265e-4,0.0010606904592038735,0.013170077044131598,0.001498644137522878,44545,brsc,0,50,40,1,8,5,female_brsc,North West England
44,female,1.794342024570265e-4,0.0010606904592038735,0.013170077044131598,0.001498644137522878,44545,brsc,0,50,40,1,8,5,female_brsc,North West England
45,female,2.870582075917228e-4,0.0015756510460541325,0.019733545140622484,0.0022093130031338023,51998,brsc,0,50,45,1,15,5,female_brsc,North West England
46,female,2.870582075917228e-4,0.0015756510460541325,0.019733545140622484,0.0022093130031338023,51998,brsc,0,50,45,1,15,5,female_brsc,North West England
47,female,2.870582075917228e-4,0.0015756510460541325,0.019733545140622484,0.0022093130031338023,51998,brsc,0,50,45,1,15,5,female_brsc,North West England
48,female,2.870582075917228e-4,0.0015756510460541325,0.019733545140622484,0.0022093130031338023,51998,brsc,0,50,45,1,15,5,female_brsc,North West England
49,female,2.870582075917228e-4,0.0015756510460541325,0.019733545140622484,0.0022093130031338023,51998,brsc,0,50,45,1,15,5,female_brsc,North West England
50,female,4.1285218069797694e-4,0.0018408504376806391,0.02348593418091938,0.0025698056163257037,53032,brsc,0,50,50,1,22,5,female_brsc,North West England
51,female,4.1285218069797694e-4,0.0018408504376806391,0.02348593418091938,0.0025698056163257037,53032,brsc,0,50,50,1,22,5,female_brsc,North West England
52,female,4.1285218069797694e-4,0.0018408504376806391,0.02348593418091938,0.0025698056163257037,53032,brsc,0,50,50,1,22,5,female_brsc,North West England
53,female,4.1285218069797694e-4,0.0018408504376806391,0.02348593418091938,0.0025698056163257037,53032,brsc,0,50,50,1,22,5,female_brsc,North West England
54,female,4.1285218069797694e-4,0.0018408504376806391,0.02348593418091938,0.0025698056163257037,53032,brsc,0,50,50,1,22,5,female_brsc,North West England
55,female,5.099799917076483e-4,0.0019957513072929567,0.026126862858770975,0.002729279048806098,47267,brsc,0,50,55,1,24,5,female_brsc,North West England
56,female,5.099799917076483e-4,0.0019957513072929567,0.026126862858770975,0.002729279048806098,47267,brsc,0,50,55,1,24,5,female_brsc,North West England
57,female,5.099799917076483e-4,0.0019957513072929567,0.026126862858770975,0.002729279048806098,47267,brsc,0,50,55,1,24,5,female_brsc,North West England
58,female,5.099799917076483e-4,0.0019957513072929567,0.026126862858770975,0.002729279048806098,47267,brsc,0,50,55,1,24,5,female_brsc,North West England
59,female,5.099799917076483e-4,0.0019957513072929567,0.026126862858770975,0.002729279048806098,47267,brsc,0,50,55,1,24,5,female_brsc,North West England
60,female,6.27848229489264e-4,0.0024085513886758893,0.031741645911221195,0.003223303802548666,40291,brsc,0,50,60,2,25,5,female_brsc,North West England
61,female,6.27848229489264e-4,0.0024085513886758893,0.031741645911221195,0.003223303802548666,40291,brsc,0,50,60,2,25,5,female_brsc,North West England
62,female,6.27848229489264e-4,0.0024085513886758893,0.031741645911221195,0.003223303802548666,40291,brsc,0,50,60,2,25,5,female_brsc,North West England
63,female,6.27848229489264e-4,0.0024085513886758893,0.031741645911221195,0.003223303802548666,40291,brsc,0,50,60,2,25,5,female_brsc,North West England
64,female,6.27848229489264e-4,0.0024085513886758893,0.031741645911221195,0.003223303802548666,40291,brsc,0,50,60,2,25,5,female_brsc,North West England
65,female,8.040767871678905e-4,0.0026566102760521336,0.03521531496953357,0.00358130667343326,40722,brsc,0,50,65,2,33,5,female_brsc,North West England
66,female,8.040767871678905e-4,0.0026566102760521336,0.03521531496953357,0.00358130667343326,40722,brsc,0,50,65,2,33,5,female_brsc,North West England
67,female,8.040767871678905e-4,0.0026566102760521336,0.03521531496953357,0.00358130667343326,40722,brsc,0,50,65,2,33,5,female_brsc,North West England
68,female,8.040767871678905e-4,0.0026566102760521336,0.03521531496953357,0.00358130667343326,40722,brsc,0,50,65,2,33,5,female_brsc,North West England
69,female,8.040767871678905e-4,0.0026566102760521336,0.03521531496953357,0.00358130667343326,40722,brsc,0,50,65,2,33,5,female_brsc,North West England
70,female,9.503588869546841e-4,0.0025633155880058047,0.033973128152092684,0.003463992046357147,34821,brsc,0,50,70,2,33,5,female_brsc,North West England
71,female,9.503588869546841e-4,0.0025633155880058047,0.033973128152092684,0.003463992046357147,34821,brsc,0,50,70,2,33,5,female_brsc,North West England
72,female,9.503588869546841e-4,0.0025633155880058047,0.033973128152092684,0.003463992046357147,34821,brsc,0,50,70,2,33,5,female_brsc,North West England
73,female,9.503588869546841e-4,0.0025633155880058047,0.033973128152092684,0.003463992046357147,34821,brsc,0,50,70,2,33,5,female_brsc,North West England
74,female,9.503588869546841e-4,0.0025633155880058047,0.033973128152092684,0.003463992046357147,34821,brsc,0,50,70,2,33,5,female_brsc,North West England
75,female,0.001316462049892615,0.002876094234326936,0.03674856303415956,0.003942677270281076,26638,brsc,0,50,75,2,35,5,female_brsc,North West England
76,female,0.001316462049892615,0.002876094234326936,0.03674856303415956,0.003942677270281076,26638,brsc,0,50,75,2,35,5,female_brsc,North West England
77,female,0.001316462049892615,0.002876094234326936,0.03674856303415956,0.003942677270281076,26638,brsc,0,50,75,2,35,5,female_brsc,North West England
78,female,0.001316462049892615,0.002876094234326936,0.03674856303415956,0.003942677270281076,26638,brsc,0,50,75,2,35,5,female_brsc,North West England
79,female,0.001316462049892615,0.002876094234326936,0.03674856303415956,0.003942677270281076,26638,brsc,0,50,75,2,35,5,female_brsc,North West England
80,female,0.0018215358330143658,0.0026355722351296598,0.03267650341498127,0.0038168963785683006,20267,brsc,0,20,80,1,37,5,female_brsc,North West England
81,female,0.0018215358330143658,0.0026355722351296598,0.03267650341498127,0.0038168963785683006,20267,brsc,0,20,80,1,37,5,female_brsc,North West England
82,female,0.0018215358330143658,0.0026355722351296598,0.03267650341498127,0.0038168963785683006,20267,brsc,0,20,80,1,37,5,female_brsc,North West England
83,female,0.0018215358330143658,0.0026355722351296598,0.03267650341498127,0.0038168963785683006,20267,brsc,0,20,80,1,37,5,female_brsc,North West England
84,female,0.0018215358330143658,0.0026355722351296598,0.03267650341498127,0.0038168963785683006,20267,brsc,0,20,80,1,37,5,female_brsc,North West England
85,female,0.0029149141360689415,0.003931960049479371,0.0421759010938479,0.006102354616187877,13007,brsc,0,20,85,1,38,5,female_brsc,North West England
86,female,0.0029149141360689415,0.003931960049479371,0.0421759010938479,0.006102354616187877,13007,brsc,0,20,85,1,38,5,female_brsc,North West England
87,female,0.0029149141360689415,0.003931960049479371,0.0421759010938479,0.006102354616187877,13007,brsc,0,20,85,1,38,5,female_brsc,North West England
88,female,0.0029149141360689415,0.003931960049479371,0.0421759010938479,0.006102354616187877,13007,brsc,0,20,85,1,38,5,female_brsc,North West England
89,female,0.0029149141360689415,0.003931960049479371,0.0421759010938479,0.006102354616187877,13007,brsc,0,20,85,1,38,5,female_brsc,North West England
90,female,0.0038517598954199445,0.004885642521245561,0.046621409024255496,0.008084580342233706,6278,brsc,0,10,90,0,24,5,female_brsc,North West England
91,female,0.0038517598954199445,0.004885642521245561,0.046621409024255496,0.008084580342233706,6278,brsc,0,10,90,0,24,5,female_brsc,North West England
92,female,0.0038517598954199445,0.004885642521245561,0.046621409024255496,0.008084580342233706,6278,brsc,0,10,90,0,24,5,female_brsc,North West England
93,female,0.0038517598954199445,0.004885642521245561,0.046621409024255496,0.008084580342233706,6278,brsc,0,10,90,0,24,5,female_brsc,North West England
94,female,0.0038517598954199445,0.004885642521245561,0.046621409024255496,0.008084580342233706,6278,brsc,0,10,90,0,24,5,female_brsc,North West England
95,female,0.0054248353026001865,0.003482730447894412,0.03183588265910859,0.011397924419030049,1585,brsc,0,10,95,0,9,6,female_brsc,North West England
96,female,0.0054248353026001865,0.003482730447894412,0.03183588265910859,0.011397924419030049,1585,brsc,0,10,95,0,9,6,female_brsc,North West England
97,female,0.0054248353026001865,0.003482730447894412,0.03183588265910859,0.011397924419030049,1585,brsc,0,10,95,0,9,6,female_brsc,North West England
98,female,0.0054248353026001865,0.003482730447894412,0.03183588265910859,0.011397924419030049,1585,brsc,0,10,95,0,9,6,female_brsc,North West England
99,female,0.0054248353026001865,0.003482730447894412,0.03183588265910859,0.011397924419030049,1585,brsc,0,10,95,0,9,6,female_brsc,North West England
100,female,0.0054248353026001865,0.003482730447894412,0.03183588265910859,0.011397924419030049,1585,brsc,0,10,95,0,9,6,female_brsc,North West England
