age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
13,female,1.943361028040272e-6,2.3263667173944249e-4,0.001582073002797892,2.3200666714625882e-4,34707,crdd,0,50,10,0,0,5,female_crdd,East of England
14,female,1.943361028040272e-6,2.3263667173944249e-4,0.001582073002797892,2.3200666714625882e-4,34707,crdd,0,50,10,0,0,5,female_crdd,East of England
15,female,8.696483579371553e-6,6.021818597866489e-4,0.007699352122473882,3.097688285809175e-4,33724,crdd,0,50,15,0,0,5,female_crdd,East of England
16,female,8.696483579371553e-6,6.021818597866489e-4,0.007699352122473882,3.097688285809175e-4,33724,crdd,0,50,15,0,0,5,female_crdd,East of England
17,female,8.696483579371553e-6,6.021818597866489e-4,0.007699352122473882,3.097688285809175e-4,33724,crdd,0,50,15,0,0,5,female_crdd,East of England
18,female,8.696483579371553e-6,6.021818597866489e-4,0.007699352122473882,3.097688285809175e-4,33724,crdd,0,50,15,0,0,5,female_crdd,East of England
19,female,8.696483579371553e-6,6.021818597866489e-4,0.007699352122473882,3.097688285809175e-4,33724,crdd,0,50,15,0,0,5,female_crdd,East of England
20,female,1.6268274976394987e-5,7.235967887871573e-4,0.009051052264877638,5.694239824588576e-4,35613,crdd,0,50,20,0,1,5,female_crdd,East of England
21,female,1.6268274976394987e-5,7.235967887871573e-4,0.009051052264877638,5.694239824588576e-4,35613,crdd,0,50,20,0,1,5,female_crdd,East of England
22,female,1.6268274976394987e-5,7.235967887871573e-4,0.009051052264877638,5.694239824588576e-4,35613,crdd,0,50,20,0,1,5,female_crdd,East of England
23,female,1.6268274976394987e-5,7.235967887871573e-4,0.009051052264877638,5.694239824588576e-4,35613,crdd,0,50,20,0,1,5,female_crdd,East of England
24,female,1.6268274976394987e-5,7.235967887871573e-4,0.009051052264877638,5.694239824588576e-4,35613,crdd,0,50,20,0,1,5,female_crdd,East of England
25,female,2.1705362243604724e-5,0.0011328856457496802,0.01622342315167534,0.0010267697643711587,39100,crdd,0,50,25,1,1,5,female_crdd,East of England
26,female,2.1705362243604724e-5,0.0011328856457496802,0.01622342315167534,0.0010267697643711587,39100,crdd,0,50,25,1,1,5,female_crdd,East of England
27,female,2.1705362243604724e-5,0.0011328856457496802,0.01622342315167534,0.0010267697643711587,39100,crdd,0,50,25,1,1,5,female_crdd,East of England
28,female,2.1705362243604724e-5,0.0011328856457496802,0.01622342315167534,0.0010267697643711587,39100,crdd,0,50,25,1,1,5,female_crdd,East of England
29,female,2.1705362243604724e-5,0.0011328856457496802,0.01622342315167534,0.0010267697643711587,39100,crdd,0,50,25,1,1,5,female_crdd,East of England
30,female,3.9407288755045113e-5,0.0014127483788718242,0.02100008459305546,0.001828767695417114,40356,crdd,0,50,30,1,2,5,female_crdd,East of England
31,female,3.9407288755045113e-5,0.0014127483788718242,0.02100008459305546,0.001828767695417114,40356,crdd,0,50,30,1,2,5,female_crdd,East of England
32,female,3.9407288755045113e-5,0.0014127483788718242,0.02100008459305546,0.001828767695417114,40356,crdd,0,50,30,1,2,5,female_crdd,East of England
33,female,3.9407288755045113e-5,0.0014127483788718242,0.02100008459305546,0.001828767695417114,40356,crdd,0,50,30,1,2,5,female_crdd,East of England
34,female,3.9407288755045113e-5,0.0014127483788718242,0.02100008459305546,0.001828767695417114,40356,crdd,0,50,30,1,2,5,female_crdd,East of England
35,female,6.215017688074561e-5,0.0015111671063092367,0.02264754409885927,0.0029628044426768586,39952,crdd,0,50,35,1,2,5,female_crdd,East of England
36,female,6.215017688074561e-5,0.0015111671063092367,0.02264754409885927,0.0029628044426768586,39952,crdd,0,50,35,1,2,5,female_crdd,East of England
37,female,6.215017688074561e-5,0.0015111671063092367,0.02264754409885927,0.0029628044426768586,39952,crdd,0,50,35,1,2,5,female_crdd,East of England
38,female,6.215017688074561e-5,0.0015111671063092367,0.02264754409885927,0.0029628044426768586,39952,crdd,0,50,35,1,2,5,female_crdd,East of England
39,female,6.215017688074561e-5,0.0015111671063092367,0.02264754409885927,0.0029628044426768586,39952,crdd,0,50,35,1,2,5,female_crdd,East of England
40,female,1.219215606302558e-4,0.002427222891326002,0.049463973903143874,0.006099384146445833,39421,crdd,0,50,40,2,5,5,female_crdd,East of England
41,female,1.219215606302558e-4,0.002427222891326002,0.049463973903143874,0.006099384146445833,39421,crdd,0,50,40,2,5,5,female_crdd,East of England
42,female,1.219215606302558e-4,0.002427222891326002,0.049463973903143874,0.006099384146445833,39421,crdd,0,50,40,2,5,5,female_crdd,East of England
43,female,1.219215606302558e-4,0.002427222891326002,0.049463973903143874,0.006099384146445833,39421,crdd,0,50,40,2,5,5,female_crdd,East of England
44,female,1.219215606302558e-4,0.002427222891326002,0.049463973903143874,0.006099384146445833,39421,crdd,0,50,40,2,5,5,female_crdd,East of England
45,female,2.1347532654909711e-4,0.0031071941575277037,0.06352863795288279,0.00753642837136073,44654,crdd,0,50,45,3,10,5,female_crdd,East of England
46,female,2.1347532654909711e-4,0.0031071941575277037,0.06352863795288279,0.00753642837136073,44654,crdd,0,50,45,3,10,5,female_crdd,East of England
47,female,2.1347532654909711e-4,0.0031071941575277037,0.06352863795288279,0.00753642837136073,44654,crdd,0,50,45,3,10,5,female_crdd,East of England
48,female,2.1347532654909711e-4,0.0031071941575277037,0.06352863795288279,0.00753642837136073,44654,crdd,0,50,45,3,10,5,female_crdd,East of England
49,female,2.1347532654909711e-4,0.0031071941575277037,0.06352863795288279,0.00753642837136073,44654,crdd,0,50,45,3,10,5,female_crdd,East of England
50,female,3.289451608675335e-4,0.004015363371967443,0.08007126982990374,0.010203699680948523,45062,crdd,0,50,50,4,15,5,female_crdd,East of England
51,female,3.289451608675335e-4,0.004015363371967443,0.08007126982990374,0.010203699680948523,45062,crdd,0,50,50,4,15,5,female_crdd,East of England
52,female,3.289451608675335e-4,0.004015363371967443,0.08007126982990374,0.010203699680948523,45062,crdd,0,50,50,4,15,5,female_crdd,East of England
53,female,3.289451608675335e-4,0.004015363371967443,0.08007126982990374,0.010203699680948523,45062,crdd,0,50,50,4,15,5,female_crdd,East of England
54,female,3.289451608675335e-4,0.004015363371967443,0.08007126982990374,0.010203699680948523,45062,crdd,0,50,50,4,15,5,female_crdd,East of England
55,female,5.515769404540998e-4,0.005733246627928582,0.11088230187069009,0.014982332422354572,39307,crdd,0,50,55,6,22,5,female_crdd,East of England
56,female,5.515769404540998e-4,0.005733246627928582,0.11088230187069009,0.014982332422354572,39307,crdd,0,50,55,6,22,5,female_crdd,East of England
57,female,5.515769404540998e-4,0.005733246627928582,0.11088230187069009,0.014982332422354572,39307,crdd,0,50,55,6,22,5,female_crdd,East of England
58,female,5.515769404540998e-4,0.005733246627928582,0.11088230187069009,0.014982332422354572,39307,crdd,0,50,55,6,22,5,female_crdd,East of England
59,female,5.515769404540998e-4,0.005733246627928582,0.11088230187069009,0.014982332422354572,39307,crdd,0,50,55,6,22,5,female_crdd,East of England
60,female,9.079011026353979e-4,0.008356315678997039,0.1590039908481061,0.024070635503203267,34389,crdd,0,50,60,8,31,5,female_crdd,East of England
61,female,9.079011026353979e-4,0.008356315678997039,0.1590039908481061,0.024070635503203267,34389,crdd,0,50,60,8,31,5,female_crdd,East of England
62,female,9.079011026353979e-4,0.008356315678997039,0.1590039908481061,0.024070635503203267,34389,crdd,0,50,60,8,31,5,female_crdd,East of England
63,female,9.079011026353979e-4,0.008356315678997039,0.1590039908481061,0.024070635503203267,34389,crdd,0,50,60,8,31,5,female_crdd,East of England
64,female,9.079011026353979e-4,0.008356315678997039,0.1590039908481061,0.024070635503203267,34389,crdd,0,50,60,8,31,5,female_crdd,East of England
65,female,0.0016092940249524765,0.011887541893312679,0.2281954742091353,0.04025902119339078,35481,crdd,0,50,65,11,57,5,female_crdd,East of England
66,female,0.0016092940249524765,0.011887541893312679,0.2281954742091353,0.04025902119339078,35481,crdd,0,50,65,11,57,5,female_crdd,East of England
67,female,0.0016092940249524765,0.011887541893312679,0.2281954742091353,0.04025902119339078,35481,crdd,0,50,65,11,57,5,female_crdd,East of England
68,female,0.0016092940249524765,0.011887541893312679,0.2281954742091353,0.04025902119339078,35481,crdd,0,50,65,11,57,5,female_crdd,East of England
69,female,0.0016092940249524765,0.011887541893312679,0.2281954742091353,0.04025902119339078,35481,crdd,0,50,65,11,57,5,female_crdd,East of England
70,female,0.0030339940912103816,0.016847868113653623,0.3092683974590563,0.06147148725238265,31226,crdd,0,50,70,15,95,5,female_crdd,East of England
71,female,0.0030339940912103816,0.016847868113653623,0.3092683974590563,0.06147148725238265,31226,crdd,0,50,70,15,95,5,female_crdd,East of England
72,female,0.0030339940912103816,0.016847868113653623,0.3092683974590563,0.06147148725238265,31226,crdd,0,50,70,15,95,5,female_crdd,East of England
73,female,0.0030339940912103816,0.016847868113653623,0.3092683974590563,0.06147148725238265,31226,crdd,0,50,70,15,95,5,female_crdd,East of England
74,female,0.0030339940912103816,0.016847868113653623,0.3092683974590563,0.06147148725238265,31226,crdd,0,50,70,15,95,5,female_crdd,East of England
75,female,0.006767702923125676,0.023766639743292867,0.39632172333532856,0.08696768771002193,22952,crdd,0,50,75,20,155,5,female_crdd,East of England
76,female,0.006767702923125676,0.023766639743292867,0.39632172333532856,0.08696768771002193,22952,crdd,0,50,75,20,155,5,female_crdd,East of England
77,female,0.006767702923125676,0.023766639743292867,0.39632172333532856,0.08696768771002193,22952,crdd,0,50,75,20,155,5,female_crdd,East of England
78,female,0.006767702923125676,0.023766639743292867,0.39632172333532856,0.08696768771002193,22952,crdd,0,50,75,20,155,5,female_crdd,East of England
79,female,0.006767702923125676,0.023766639743292867,0.39632172333532856,0.08696768771002193,22952,crdd,0,50,75,20,155,5,female_crdd,East of England
80,female,0.014583376102610873,0.03063381413457483,0.4552707171970488,0.11759908945398377,18190,crdd,0,20,80,9,263,5,female_crdd,East of England
81,female,0.014583376102610873,0.03063381413457483,0.4552707171970488,0.11759908945398377,18190,crdd,0,20,80,9,263,5,female_crdd,East of England
82,female,0.014583376102610873,0.03063381413457483,0.4552707171970488,0.11759908945398377,18190,crdd,0,20,80,9,263,5,female_crdd,East of England
83,female,0.014583376102610873,0.03063381413457483,0.4552707171970488,0.11759908945398377,18190,crdd,0,20,80,9,263,5,female_crdd,East of England
84,female,0.014583376102610873,0.03063381413457483,0.4552707171970488,0.11759908945398377,18190,crdd,0,20,80,9,263,5,female_crdd,East of England
85,female,0.03382337640301133,0.03729493842511785,0.48737542918152293,0.14835736392030704,12391,crdd,0,20,85,10,412,5,female_crdd,East of England
86,female,0.03382337640301133,0.03729493842511785,0.48737542918152293,0.14835736392030704,12391,crdd,0,20,85,10,412,5,female_crdd,East of England
87,female,0.03382337640301133,0.03729493842511785,0.48737542918152293,0.14835736392030704,12391,crdd,0,20,85,10,412,5,female_crdd,East of England
88,female,0.03382337640301133,0.03729493842511785,0.48737542918152293,0.14835736392030704,12391,crdd,0,20,85,10,412,5,female_crdd,East of England
89,female,0.03382337640301133,0.03729493842511785,0.48737542918152293,0.14835736392030704,12391,crdd,0,20,85,10,412,5,female_crdd,East of England
90,female,0.05915188252772887,0.04168448383168236,0.48944691944627317,0.1766890642165533,6200,crdd,0,10,90,5,356,5,female_crdd,East of England
91,female,0.05915188252772887,0.04168448383168236,0.48944691944627317,0.1766890642165533,6200,crdd,0,10,90,5,356,5,female_crdd,East of England
92,female,0.05915188252772887,0.04168448383168236,0.48944691944627317,0.1766890642165533,6200,crdd,0,10,90,5,356,5,female_crdd,East of England
93,female,0.05915188252772887,0.04168448383168236,0.48944691944627317,0.1766890642165533,6200,crdd,0,10,90,5,356,5,female_crdd,East of England
94,female,0.05915188252772887,0.04168448383168236,0.48944691944627317,0.1766890642165533,6200,crdd,0,10,90,5,356,5,female_crdd,East of England
95,female,0.10516417759368546,0.044919316154794435,0.4576015148514555,0.21106747984328902,1652,crdd,0,10,95,5,165,6,female_crdd,East of England
96,female,0.10516417759368546,0.044919316154794435,0.4576015148514555,0.21106747984328902,1652,crdd,0,10,95,5,165,6,female_crdd,East of England
97,female,0.10516417759368546,0.044919316154794435,0.4576015148514555,0.21106747984328902,1652,crdd,0,10,95,5,165,6,female_crdd,East of England
98,female,0.10516417759368546,0.044919316154794435,0.4576015148514555,0.21106747984328902,1652,crdd,0,10,95,5,165,6,female_crdd,East of England
99,female,0.10516417759368546,0.044919316154794435,0.4576015148514555,0.21106747984328902,1652,crdd,0,10,95,5,165,6,female_crdd,East of England
100,female,0.10516417759368546,0.044919316154794435,0.4576015148514555,0.21106747984328902,1652,crdd,0,10,95,5,165,6,female_crdd,East of England
