age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
90,male,0.005501142711291354,0.003635018901605473,0.0262573422221273,0.009508771888203775,541,carc,0,10,90,0,3,5,male_carc,sheffield
91,male,0.005501142711291354,0.003635018901605473,0.0262573422221273,0.009508771888203775,541,carc,0,10,90,0,3,5,male_carc,sheffield
92,male,0.005501142711291354,0.003635018901605473,0.0262573422221273,0.009508771888203775,541,carc,0,10,90,0,3,5,male_carc,sheffield
93,male,0.005501142711291354,0.003635018901605473,0.0262573422221273,0.009508771888203775,541,carc,0,10,90,0,3,5,male_carc,sheffield
94,male,0.005501142711291354,0.003635018901605473,0.0262573422221273,0.009508771888203775,541,carc,0,10,90,0,3,5,male_carc,sheffield
95,male,0.006747020406985497,0.0029115463488028092,0.014150538768180928,0.011749652536276635,88,carc,0,10,95,0,1,6,male_carc,sheffield
96,male,0.006747020406985497,0.0029115463488028092,0.014150538768180928,0.011749652536276635,88,carc,0,10,95,0,1,6,male_carc,sheffield
97,male,0.006747020406985497,0.0029115463488028092,0.014150538768180928,0.011749652536276635,88,carc,0,10,95,0,1,6,male_carc,sheffield
98,male,0.006747020406985497,0.0029115463488028092,0.014150538768180928,0.011749652536276635,88,carc,0,10,95,0,1,6,male_carc,sheffield
99,male,0.006747020406985497,0.0029115463488028092,0.014150538768180928,0.011749652536276635,88,carc,0,10,95,0,1,6,male_carc,sheffield
100,male,0.006747020406985497,0.0029115463488028092,0.014150538768180928,0.011749652536276635,88,carc,0,10,95,0,1,6,male_carc,sheffield
