age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
73,male,8.842279960624221e-4,0.001457478358932529,0.01677201276186038,0.0026951450597073453,68574,carc,0,50,70,1,61,5,male_carc,Greater London
74,male,8.842279960624221e-4,0.001457478358932529,0.01677201276186038,0.0026951450597073453,68574,carc,0,50,70,1,61,5,male_carc,Greater London
75,male,0.0014330341194195688,0.0020413932549146288,0.022317190855352442,0.00388024656902096,49012,carc,0,50,75,1,70,5,male_carc,Greater London
76,male,0.0014330341194195688,0.0020413932549146288,0.022317190855352442,0.00388024656902096,49012,carc,0,50,75,1,70,5,male_carc,Greater London
77,male,0.0014330341194195688,0.0020413932549146288,0.022317190855352442,0.00388024656902096,49012,carc,0,50,75,1,70,5,male_carc,Greater London
78,male,0.0014330341194195688,0.0020413932549146288,0.022317190855352442,0.00388024656902096,49012,carc,0,50,75,1,70,5,male_carc,Greater London
79,male,0.0014330341194195688,0.0020413932549146288,0.022317190855352442,0.00388024656902096,49012,carc,0,50,75,1,70,5,male_carc,Greater London
80,male,0.0021014982405579102,0.0019246158801223912,0.018624160883657415,0.004077708783735252,35377,carc,0,20,80,0,74,5,male_carc,Greater London
81,male,0.0021014982405579102,0.0019246158801223912,0.018624160883657415,0.004077708783735252,35377,carc,0,20,80,0,74,5,male_carc,Greater London
82,male,0.0021014982405579102,0.0019246158801223912,0.018624160883657415,0.004077708783735252,35377,carc,0,20,80,0,74,5,male_carc,Greater London
83,male,0.0021014982405579102,0.0019246158801223912,0.018624160883657415,0.004077708783735252,35377,carc,0,20,80,0,74,5,male_carc,Greater London
84,male,0.0021014982405579102,0.0019246158801223912,0.018624160883657415,0.004077708783735252,35377,carc,0,20,80,0,74,5,male_carc,Greater London
85,male,0.00323847022886993,0.002822839283694708,0.025070850643904435,0.006284686529478786,19455,carc,0,20,85,1,63,5,male_carc,Greater London
86,male,0.00323847022886993,0.002822839283694708,0.025070850643904435,0.006284686529478786,19455,carc,0,20,85,1,63,5,male_carc,Greater London
87,male,0.00323847022886993,0.002822839283694708,0.025070850643904435,0.006284686529478786,19455,carc,0,20,85,1,63,5,male_carc,Greater London
88,male,0.00323847022886993,0.002822839283694708,0.025070850643904435,0.006284686529478786,19455,carc,0,20,85,1,63,5,male_carc,Greater London
89,male,0.00323847022886993,0.002822839283694708,0.025070850643904435,0.006284686529478786,19455,carc,0,20,85,1,63,5,male_carc,Greater London
90,male,0.004177083724807293,0.00344999487120507,0.027621355162537716,0.008139255049095583,7529,carc,0,10,90,0,31,5,male_carc,Greater London
91,male,0.004177083724807293,0.00344999487120507,0.027621355162537716,0.008139255049095583,7529,carc,0,10,90,0,31,5,male_carc,Greater London
92,male,0.004177083724807293,0.00344999487120507,0.027621355162537716,0.008139255049095583,7529,carc,0,10,90,0,31,5,male_carc,Greater London
93,male,0.004177083724807293,0.00344999487120507,0.027621355162537716,0.008139255049095583,7529,carc,0,10,90,0,31,5,male_carc,Greater London
94,male,0.004177083724807293,0.00344999487120507,0.027621355162537716,0.008139255049095583,7529,carc,0,10,90,0,31,5,male_carc,Greater London
95,male,0.004672484971100142,0.0024605945832915713,0.012954407650448514,0.00916708666224679,1415,carc,0,10,95,0,7,6,male_carc,Greater London
96,male,0.004672484971100142,0.0024605945832915713,0.012954407650448514,0.00916708666224679,1415,carc,0,10,95,0,7,6,male_carc,Greater London
97,male,0.004672484971100142,0.0024605945832915713,0.012954407650448514,0.00916708666224679,1415,carc,0,10,95,0,7,6,male_carc,Greater London
98,male,0.004672484971100142,0.0024605945832915713,0.012954407650448514,0.00916708666224679,1415,carc,0,10,95,0,7,6,male_carc,Greater London
99,male,0.004672484971100142,0.0024605945832915713,0.012954407650448514,0.00916708666224679,1415,carc,0,10,95,0,7,6,male_carc,Greater London
100,male,0.004672484971100142,0.0024605945832915713,0.012954407650448514,0.00916708666224679,1415,carc,0,10,95,0,7,6,male_carc,Greater London
