age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
56,male,0,0,0,1e-8,38691,utrc,0,50,55,0,0,5,male_utrc,East of England
57,male,0,0,0,1e-8,38691,utrc,0,50,55,0,0,5,male_utrc,East of England
58,male,0,0,0,1e-8,38691,utrc,0,50,55,0,0,5,male_utrc,East of England
59,male,0,0,0,1e-8,38691,utrc,0,50,55,0,0,5,male_utrc,East of England
60,male,0,0,0,1e-8,33062,utrc,0,50,60,0,0,5,male_utrc,East of England
61,male,0,0,0,1e-8,33062,utrc,0,50,60,0,0,5,male_utrc,East of England
62,male,0,0,0,1e-8,33062,utrc,0,50,60,0,0,5,male_utrc,East of England
63,male,0,0,0,1e-8,33062,utrc,0,50,60,0,0,5,male_utrc,East of England
64,male,0,0,0,1e-8,33062,utrc,0,50,60,0,0,5,male_utrc,East of England
65,male,0,0,0,1e-8,33126,utrc,0,50,65,0,0,5,male_utrc,East of England
66,male,0,0,0,1e-8,33126,utrc,0,50,65,0,0,5,male_utrc,East of England
67,male,0,0,0,1e-8,33126,utrc,0,50,65,0,0,5,male_utrc,East of England
68,male,0,0,0,1e-8,33126,utrc,0,50,65,0,0,5,male_utrc,East of England
69,male,0,0,0,1e-8,33126,utrc,0,50,65,0,0,5,male_utrc,East of England
70,male,0,0,0,1e-8,28994,utrc,0,50,70,0,0,5,male_utrc,East of England
71,male,0,0,0,1e-8,28994,utrc,0,50,70,0,0,5,male_utrc,East of England
72,male,0,0,0,1e-8,28994,utrc,0,50,70,0,0,5,male_utrc,East of England
73,male,0,0,0,1e-8,28994,utrc,0,50,70,0,0,5,male_utrc,East of England
74,male,0,0,0,1e-8,28994,utrc,0,50,70,0,0,5,male_utrc,East of England
75,male,0,0,0,1e-8,20087,utrc,0,50,75,0,0,5,male_utrc,East of England
76,male,0,0,0,1e-8,20087,utrc,0,50,75,0,0,5,male_utrc,East of England
77,male,0,0,0,1e-8,20087,utrc,0,50,75,0,0,5,male_utrc,East of England
78,male,0,0,0,1e-8,20087,utrc,0,50,75,0,0,5,male_utrc,East of England
79,male,0,0,0,1e-8,20087,utrc,0,50,75,0,0,5,male_utrc,East of England
80,male,0,0,0,1e-8,14398,utrc,0,20,80,0,0,5,male_utrc,East of England
81,male,0,0,0,1e-8,14398,utrc,0,20,80,0,0,5,male_utrc,East of England
82,male,0,0,0,1e-8,14398,utrc,0,20,80,0,0,5,male_utrc,East of England
83,male,0,0,0,1e-8,14398,utrc,0,20,80,0,0,5,male_utrc,East of England
84,male,0,0,0,1e-8,14398,utrc,0,20,80,0,0,5,male_utrc,East of England
85,male,0,0,0,1e-8,8075,utrc,0,20,85,0,0,5,male_utrc,East of England
86,male,0,0,0,1e-8,8075,utrc,0,20,85,0,0,5,male_utrc,East of England
87,male,0,0,0,1e-8,8075,utrc,0,20,85,0,0,5,male_utrc,East of England
88,male,0,0,0,1e-8,8075,utrc,0,20,85,0,0,5,male_utrc,East of England
89,male,0,0,0,1e-8,8075,utrc,0,20,85,0,0,5,male_utrc,East of England
90,male,0,0,0,1e-8,3135,utrc,0,10,90,0,0,5,male_utrc,East of England
91,male,0,0,0,1e-8,3135,utrc,0,10,90,0,0,5,male_utrc,East of England
92,male,0,0,0,1e-8,3135,utrc,0,10,90,0,0,5,male_utrc,East of England
93,male,0,0,0,1e-8,3135,utrc,0,10,90,0,0,5,male_utrc,East of England
94,male,0,0,0,1e-8,3135,utrc,0,10,90,0,0,5,male_utrc,East of England
95,male,0,0,0,1e-8,559,utrc,0,10,95,0,0,6,male_utrc,East of England
96,male,0,0,0,1e-8,559,utrc,0,10,95,0,0,6,male_utrc,East of England
97,male,0,0,0,1e-8,559,utrc,0,10,95,0,0,6,male_utrc,East of England
98,male,0,0,0,1e-8,559,utrc,0,10,95,0,0,6,male_utrc,East of England
99,male,0,0,0,1e-8,559,utrc,0,10,95,0,0,6,male_utrc,East of England
100,male,0,0,0,1e-8,559,utrc,0,10,95,0,0,6,male_utrc,East of England
