age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
83,female,3.9584939402467816e-4,1.0649427548863246e-4,2.6850510110175006e-4,4.391666691707197e-4,15345,lvrc,0,20,80,0,6,5,female_lvrc,london
84,female,3.9584939402467816e-4,1.0649427548863246e-4,2.6850510110175006e-4,4.391666691707197e-4,15345,lvrc,0,20,80,0,6,5,female_lvrc,london
85,female,5.15724981194903e-4,1.3663611937221847e-4,3.27006029530544e-4,5.722753345575569e-4,10125,lvrc,0,20,85,0,5,5,female_lvrc,london
86,female,5.15724981194903e-4,1.3663611937221847e-4,3.27006029530544e-4,5.722753345575569e-4,10125,lvrc,0,20,85,0,5,5,female_lvrc,london
87,female,5.15724981194903e-4,1.3663611937221847e-4,3.27006029530544e-4,5.722753345575569e-4,10125,lvrc,0,20,85,0,5,5,female_lvrc,london
88,female,5.15724981194903e-4,1.3663611937221847e-4,3.27006029530544e-4,5.722753345575569e-4,10125,lvrc,0,20,85,0,5,5,female_lvrc,london
89,female,5.15724981194903e-4,1.3663611937221847e-4,3.27006029530544e-4,5.722753345575569e-4,10125,lvrc,0,20,85,0,5,5,female_lvrc,london
90,female,5.692106640557472e-4,1.4692762678598917e-4,3.079806923965566e-4,6.335398257070853e-4,5113,lvrc,0,10,90,0,3,5,female_lvrc,london
91,female,5.692106640557472e-4,1.4692762678598917e-4,3.079806923965566e-4,6.335398257070853e-4,5113,lvrc,0,10,90,0,3,5,female_lvrc,london
92,female,5.692106640557472e-4,1.4692762678598917e-4,3.079806923965566e-4,6.335398257070853e-4,5113,lvrc,0,10,90,0,3,5,female_lvrc,london
93,female,5.692106640557472e-4,1.4692762678598917e-4,3.079806923965566e-4,6.335398257070853e-4,5113,lvrc,0,10,90,0,3,5,female_lvrc,london
94,female,5.692106640557472e-4,1.4692762678598917e-4,3.079806923965566e-4,6.335398257070853e-4,5113,lvrc,0,10,90,0,3,5,female_lvrc,london
95,female,6.465348074920795e-4,1.4292328701309522e-4,6.040643686882335e-5,7.239635748373013e-4,1387,lvrc,0,10,95,0,1,6,female_lvrc,london
96,female,6.465348074920795e-4,1.4292328701309522e-4,6.040643686882335e-5,7.239635748373013e-4,1387,lvrc,0,10,95,0,1,6,female_lvrc,london
97,female,6.465348074920795e-4,1.4292328701309522e-4,6.040643686882335e-5,7.239635748373013e-4,1387,lvrc,0,10,95,0,1,6,female_lvrc,london
98,female,6.465348074920795e-4,1.4292328701309522e-4,6.040643686882335e-5,7.239635748373013e-4,1387,lvrc,0,10,95,0,1,6,female_lvrc,london
99,female,6.465348074920795e-4,1.4292328701309522e-4,6.040643686882335e-5,7.239635748373013e-4,1387,lvrc,0,10,95,0,1,6,female_lvrc,london
100,female,6.465348074920795e-4,1.4292328701309522e-4,6.040643686882335e-5,7.239635748373013e-4,1387,lvrc,0,10,95,0,1,6,female_lvrc,london
