age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
78,male,0.01286238589237552,0.030278961981457866,0.5170774142522253,0.11699591788796929,3444,crdd,0,50,75,26,44,5,male_crdd,nottingham
79,male,0.01286238589237552,0.030278961981457866,0.5170774142522253,0.11699591788796929,3444,crdd,0,50,75,26,44,5,male_crdd,nottingham
80,male,0.02260768879370147,0.03723379008843211,0.5690999765875325,0.15568446865316066,2361,crdd,0,20,80,11,53,5,male_crdd,nottingham
81,male,0.02260768879370147,0.03723379008843211,0.5690999765875325,0.15568446865316066,2361,crdd,0,20,80,11,53,5,male_crdd,nottingham
82,male,0.02260768879370147,0.03723379008843211,0.5690999765875325,0.15568446865316066,2361,crdd,0,20,80,11,53,5,male_crdd,nottingham
83,male,0.02260768879370147,0.03723379008843211,0.5690999765875325,0.15568446865316066,2361,crdd,0,20,80,11,53,5,male_crdd,nottingham
84,male,0.02260768879370147,0.03723379008843211,0.5690999765875325,0.15568446865316066,2361,crdd,0,20,80,11,53,5,male_crdd,nottingham
85,male,0.0435493401429256,0.042045289420262144,0.5850169445229106,0.19422272849088684,1242,crdd,0,20,85,12,53,5,male_crdd,nottingham
86,male,0.0435493401429256,0.042045289420262144,0.5850169445229106,0.19422272849088684,1242,crdd,0,20,85,12,53,5,male_crdd,nottingham
87,male,0.0435493401429256,0.042045289420262144,0.5850169445229106,0.19422272849088684,1242,crdd,0,20,85,12,53,5,male_crdd,nottingham
88,male,0.0435493401429256,0.042045289420262144,0.5850169445229106,0.19422272849088684,1242,crdd,0,20,85,12,53,5,male_crdd,nottingham
89,male,0.0435493401429256,0.042045289420262144,0.5850169445229106,0.19422272849088684,1242,crdd,0,20,85,12,53,5,male_crdd,nottingham
90,male,0.0706066296018345,0.04509780390645441,0.573229737934499,0.23225948265822427,478,crdd,0,10,90,6,33,5,male_crdd,nottingham
91,male,0.0706066296018345,0.04509780390645441,0.573229737934499,0.23225948265822427,478,crdd,0,10,90,6,33,5,male_crdd,nottingham
92,male,0.0706066296018345,0.04509780390645441,0.573229737934499,0.23225948265822427,478,crdd,0,10,90,6,33,5,male_crdd,nottingham
93,male,0.0706066296018345,0.04509780390645441,0.573229737934499,0.23225948265822427,478,crdd,0,10,90,6,33,5,male_crdd,nottingham
94,male,0.0706066296018345,0.04509780390645441,0.573229737934499,0.23225948265822427,478,crdd,0,10,90,6,33,5,male_crdd,nottingham
95,male,0.118903760994155,0.04828648529317149,0.5330207009001164,0.26847337485657574,76,crdd,0,10,95,5,9,6,male_crdd,nottingham
96,male,0.118903760994155,0.04828648529317149,0.5330207009001164,0.26847337485657574,76,crdd,0,10,95,5,9,6,male_crdd,nottingham
97,male,0.118903760994155,0.04828648529317149,0.5330207009001164,0.26847337485657574,76,crdd,0,10,95,5,9,6,male_crdd,nottingham
98,male,0.118903760994155,0.04828648529317149,0.5330207009001164,0.26847337485657574,76,crdd,0,10,95,5,9,6,male_crdd,nottingham
99,male,0.118903760994155,0.04828648529317149,0.5330207009001164,0.26847337485657574,76,crdd,0,10,95,5,9,6,male_crdd,nottingham
100,male,0.118903760994155,0.04828648529317149,0.5330207009001164,0.26847337485657574,76,crdd,0,10,95,5,9,6,male_crdd,nottingham
