age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
55,male,9.05292024176641e-5,3.163091288384306e-5,0,1.2141572783704148e-4,13845,lvrc,0,50,55,0,1,5,male_lvrc,leeds
56,male,9.05292024176641e-5,3.163091288384306e-5,0,1.2141572783704148e-4,13845,lvrc,0,50,55,0,1,5,male_lvrc,leeds
57,male,9.05292024176641e-5,3.163091288384306e-5,0,1.2141572783704148e-4,13845,lvrc,0,50,55,0,1,5,male_lvrc,leeds
58,male,9.05292024176641e-5,3.163091288384306e-5,0,1.2141572783704148e-4,13845,lvrc,0,50,55,0,1,5,male_lvrc,leeds
59,male,9.05292024176641e-5,3.163091288384306e-5,0,1.2141572783704148e-4,13845,lvrc,0,50,55,0,1,5,male_lvrc,leeds
60,male,1.4516545018597996e-4,4.1946426522605024e-5,0,1.6889587022502652e-4,11831,lvrc,0,50,60,0,2,5,male_lvrc,leeds
61,male,1.4516545018597996e-4,4.1946426522605024e-5,0,1.6889587022502652e-4,11831,lvrc,0,50,60,0,2,5,male_lvrc,leeds
62,male,1.4516545018597996e-4,4.1946426522605024e-5,0,1.6889587022502652e-4,11831,lvrc,0,50,60,0,2,5,male_lvrc,leeds
63,male,1.4516545018597996e-4,4.1946426522605024e-5,0,1.6889587022502652e-4,11831,lvrc,0,50,60,0,2,5,male_lvrc,leeds
64,male,1.4516545018597996e-4,4.1946426522605024e-5,0,1.6889587022502652e-4,11831,lvrc,0,50,60,0,2,5,male_lvrc,leeds
65,male,2.4127419766774164e-4,7.113714556238576e-5,1.8107467947726957e-4,2.8714295951390366e-4,11319,lvrc,0,50,65,0,3,5,male_lvrc,leeds
66,male,2.4127419766774164e-4,7.113714556238576e-5,1.8107467947726957e-4,2.8714295951390366e-4,11319,lvrc,0,50,65,0,3,5,male_lvrc,leeds
67,male,2.4127419766774164e-4,7.113714556238576e-5,1.8107467947726957e-4,2.8714295951390366e-4,11319,lvrc,0,50,65,0,3,5,male_lvrc,leeds
68,male,2.4127419766774164e-4,7.113714556238576e-5,1.8107467947726957e-4,2.8714295951390366e-4,11319,lvrc,0,50,65,0,3,5,male_lvrc,leeds
69,male,2.4127419766774164e-4,7.113714556238576e-5,1.8107467947726957e-4,2.8714295951390366e-4,11319,lvrc,0,50,65,0,3,5,male_lvrc,leeds
70,male,3.263181905235968e-4,8.899256777060231e-5,2.0476375871649393e-4,3.7081008940580487e-4,8937,lvrc,0,50,70,0,3,5,male_lvrc,leeds
71,male,3.263181905235968e-4,8.899256777060231e-5,2.0476375871649393e-4,3.7081008940580487e-4,8937,lvrc,0,50,70,0,3,5,male_lvrc,leeds
72,male,3.263181905235968e-4,8.899256777060231e-5,2.0476375871649393e-4,3.7081008940580487e-4,8937,lvrc,0,50,70,0,3,5,male_lvrc,leeds
73,male,3.263181905235968e-4,8.899256777060231e-5,2.0476375871649393e-4,3.7081008940580487e-4,8937,lvrc,0,50,70,0,3,5,male_lvrc,leeds
74,male,3.263181905235968e-4,8.899256777060231e-5,2.0476375871649393e-4,3.7081008940580487e-4,8937,lvrc,0,50,70,0,3,5,male_lvrc,leeds
75,male,4.7301493988212364e-4,1.1154271695790846e-4,1.5849246716433192e-4,4.917653782620574e-4,6237,lvrc,0,50,75,0,3,5,male_lvrc,leeds
76,male,4.7301493988212364e-4,1.1154271695790846e-4,1.5849246716433192e-4,4.917653782620574e-4,6237,lvrc,0,50,75,0,3,5,male_lvrc,leeds
77,male,4.7301493988212364e-4,1.1154271695790846e-4,1.5849246716433192e-4,4.917653782620574e-4,6237,lvrc,0,50,75,0,3,5,male_lvrc,leeds
78,male,4.7301493988212364e-4,1.1154271695790846e-4,1.5849246716433192e-4,4.917653782620574e-4,6237,lvrc,0,50,75,0,3,5,male_lvrc,leeds
79,male,4.7301493988212364e-4,1.1154271695790846e-4,1.5849246716433192e-4,4.917653782620574e-4,6237,lvrc,0,50,75,0,3,5,male_lvrc,leeds
80,male,6.065430523001161e-4,1.4306411581217795e-4,2.0763448153894625e-4,6.376712489871977e-4,4309,lvrc,0,20,80,0,3,5,male_lvrc,leeds
81,male,6.065430523001161e-4,1.4306411581217795e-4,2.0763448153894625e-4,6.376712489871977e-4,4309,lvrc,0,20,80,0,3,5,male_lvrc,leeds
