age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
91,male,8.107997955454696e-4,1.7734555383052707e-4,1.253546703732346e-4,8.357832171396821e-4,1117,lvrc,0,10,90,0,1,5,male_lvrc,North East England
92,male,8.107997955454696e-4,1.7734555383052707e-4,1.253546703732346e-4,8.357832171396821e-4,1117,lvrc,0,10,90,0,1,5,male_lvrc,North East England
93,male,8.107997955454696e-4,1.7734555383052707e-4,1.253546703732346e-4,8.357832171396821e-4,1117,lvrc,0,10,90,0,1,5,male_lvrc,North East England
94,male,8.107997955454696e-4,1.7734555383052707e-4,1.253546703732346e-4,8.357832171396821e-4,1117,lvrc,0,10,90,0,1,5,male_lvrc,North East England
95,male,8.480018968169512e-4,1.7353014823211343e-4,3.536769573694358e-5,8.766162469387436e-4,175,lvrc,0,10,95,0,0,6,male_lvrc,North East England
96,male,8.480018968169512e-4,1.7353014823211343e-4,3.536769573694358e-5,8.766162469387436e-4,175,lvrc,0,10,95,0,0,6,male_lvrc,North East England
97,male,8.480018968169512e-4,1.7353014823211343e-4,3.536769573694358e-5,8.766162469387436e-4,175,lvrc,0,10,95,0,0,6,male_lvrc,North East England
98,male,8.480018968169512e-4,1.7353014823211343e-4,3.536769573694358e-5,8.766162469387436e-4,175,lvrc,0,10,95,0,0,6,male_lvrc,North East England
99,male,8.480018968169512e-4,1.7353014823211343e-4,3.536769573694358e-5,8.766162469387436e-4,175,lvrc,0,10,95,0,0,6,male_lvrc,North East England
100,male,8.480018968169512e-4,1.7353014823211343e-4,3.536769573694358e-5,8.766162469387436e-4,175,lvrc,0,10,95,0,0,6,male_lvrc,North East England
