age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
72,female,2.8093606314476597e-4,0.005143306852039951,0.03370410833776763,0.00266173029631779,31581,iscs,0,50,70,2,9,5,female_iscs,South West England
73,female,2.8093606314476597e-4,0.005143306852039951,0.03370410833776763,0.00266173029631779,31581,iscs,0,50,70,2,9,5,female_iscs,South West England
74,female,2.8093606314476597e-4,0.005143306852039951,0.03370410833776763,0.00266173029631779,31581,iscs,0,50,70,2,9,5,female_iscs,South West England
75,female,8.097083457059698e-4,0.00802950782904796,0.04725725301566898,0.003456545131264361,22857,iscs,0,50,75,2,19,5,female_iscs,South West England
76,female,8.097083457059698e-4,0.00802950782904796,0.04725725301566898,0.003456545131264361,22857,iscs,0,50,75,2,19,5,female_iscs,South West England
77,female,8.097083457059698e-4,0.00802950782904796,0.04725725301566898,0.003456545131264361,22857,iscs,0,50,75,2,19,5,female_iscs,South West England
78,female,8.097083457059698e-4,0.00802950782904796,0.04725725301566898,0.003456545131264361,22857,iscs,0,50,75,2,19,5,female_iscs,South West England
79,female,8.097083457059698e-4,0.00802950782904796,0.04725725301566898,0.003456545131264361,22857,iscs,0,50,75,2,19,5,female_iscs,South West England
80,female,0.0028843418608108904,0.011678229329571611,0.0639531959527914,0.005754541022811115,17816,iscs,0,20,80,1,51,5,female_iscs,South West England
81,female,0.0028843418608108904,0.011678229329571611,0.0639531959527914,0.005754541022811115,17816,iscs,0,20,80,1,51,5,female_iscs,South West England
82,female,0.0028843418608108904,0.011678229329571611,0.0639531959527914,0.005754541022811115,17816,iscs,0,20,80,1,51,5,female_iscs,South West England
83,female,0.0028843418608108904,0.011678229329571611,0.0639531959527914,0.005754541022811115,17816,iscs,0,20,80,1,51,5,female_iscs,South West England
84,female,0.0028843418608108904,0.011678229329571611,0.0639531959527914,0.005754541022811115,17816,iscs,0,20,80,1,51,5,female_iscs,South West England
85,female,0.007745771523373839,0.01598832457385577,0.08260424282448649,0.009548876853620368,12271,iscs,0,20,85,2,95,5,female_iscs,South West England
86,female,0.007745771523373839,0.01598832457385577,0.08260424282448649,0.009548876853620368,12271,iscs,0,20,85,2,95,5,female_iscs,South West England
87,female,0.007745771523373839,0.01598832457385577,0.08260424282448649,0.009548876853620368,12271,iscs,0,20,85,2,95,5,female_iscs,South West England
88,female,0.007745771523373839,0.01598832457385577,0.08260424282448649,0.009548876853620368,12271,iscs,0,20,85,2,95,5,female_iscs,South West England
89,female,0.007745771523373839,0.01598832457385577,0.08260424282448649,0.009548876853620368,12271,iscs,0,20,85,2,95,5,female_iscs,South West England
90,female,0.013440047111128731,0.019692115327913626,0.09826066638125747,0.013339340711302477,6445,iscs,0,10,90,1,86,5,female_iscs,South West England
91,female,0.013440047111128731,0.019692115327913626,0.09826066638125747,0.013339340711302477,6445,iscs,0,10,90,1,86,5,female_iscs,South West England
92,female,0.013440047111128731,0.019692115327913626,0.09826066638125747,0.013339340711302477,6445,iscs,0,10,90,1,86,5,female_iscs,South West England
93,female,0.013440047111128731,0.019692115327913626,0.09826066638125747,0.013339340711302477,6445,iscs,0,10,90,1,86,5,female_iscs,South West England
94,female,0.013440047111128731,0.019692115327913626,0.09826066638125747,0.013339340711302477,6445,iscs,0,10,90,1,86,5,female_iscs,South West England
95,female,0.025537888863783678,0.022709179369004816,0.10813206074529552,0.01712338670117961,1771,iscs,0,10,95,1,45,6,female_iscs,South West England
96,female,0.025537888863783678,0.022709179369004816,0.10813206074529552,0.01712338670117961,1771,iscs,0,10,95,1,45,6,female_iscs,South West England
97,female,0.025537888863783678,0.022709179369004816,0.10813206074529552,0.01712338670117961,1771,iscs,0,10,95,1,45,6,female_iscs,South West England
98,female,0.025537888863783678,0.022709179369004816,0.10813206074529552,0.01712338670117961,1771,iscs,0,10,95,1,45,6,female_iscs,South West England
99,female,0.025537888863783678,0.022709179369004816,0.10813206074529552,0.01712338670117961,1771,iscs,0,10,95,1,45,6,female_iscs,South West England
100,female,0.025537888863783678,0.022709179369004816,0.10813206074529552,0.01712338670117961,1771,iscs,0,10,95,1,45,6,female_iscs,South West England
