age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
67,female,1.0562025958828738e-4,0.0032725753747218436,0.023477876018507333,0.0019134996542386218,5670,iscs,0,50,65,1,1,5,female_iscs,bristol
68,female,1.0562025958828738e-4,0.0032725753747218436,0.023477876018507333,0.0019134996542386218,5670,iscs,0,50,65,1,1,5,female_iscs,bristol
69,female,1.0562025958828738e-4,0.0032725753747218436,0.023477876018507333,0.0019134996542386218,5670,iscs,0,50,65,1,1,5,female_iscs,bristol
70,female,3.1850992509277443e-4,0.005125065959823607,0.03365691857576869,0.002663022239585842,5104,iscs,0,50,70,2,2,5,female_iscs,bristol
71,female,3.1850992509277443e-4,0.005125065959823607,0.03365691857576869,0.002663022239585842,5104,iscs,0,50,70,2,2,5,female_iscs,bristol
72,female,3.1850992509277443e-4,0.005125065959823607,0.03365691857576869,0.002663022239585842,5104,iscs,0,50,70,2,2,5,female_iscs,bristol
73,female,3.1850992509277443e-4,0.005125065959823607,0.03365691857576869,0.002663022239585842,5104,iscs,0,50,70,2,2,5,female_iscs,bristol
74,female,3.1850992509277443e-4,0.005125065959823607,0.03365691857576869,0.002663022239585842,5104,iscs,0,50,70,2,2,5,female_iscs,bristol
75,female,8.082566383116386e-4,0.007975137611286029,0.04702488716519364,0.003489736598245829,3792,iscs,0,50,75,2,3,5,female_iscs,bristol
76,female,8.082566383116386e-4,0.007975137611286029,0.04702488716519364,0.003489736598245829,3792,iscs,0,50,75,2,3,5,female_iscs,bristol
77,female,8.082566383116386e-4,0.007975137611286029,0.04702488716519364,0.003489736598245829,3792,iscs,0,50,75,2,3,5,female_iscs,bristol
78,female,8.082566383116386e-4,0.007975137611286029,0.04702488716519364,0.003489736598245829,3792,iscs,0,50,75,2,3,5,female_iscs,bristol
79,female,8.082566383116386e-4,0.007975137611286029,0.04702488716519364,0.003489736598245829,3792,iscs,0,50,75,2,3,5,female_iscs,bristol
80,female,0.002799835201728579,0.01154905333249526,0.06335332609005538,0.005758039115340848,2983,iscs,0,20,80,1,8,5,female_iscs,bristol
81,female,0.002799835201728579,0.01154905333249526,0.06335332609005538,0.005758039115340848,2983,iscs,0,20,80,1,8,5,female_iscs,bristol
82,female,0.002799835201728579,0.01154905333249526,0.06335332609005538,0.005758039115340848,2983,iscs,0,20,80,1,8,5,female_iscs,bristol
83,female,0.002799835201728579,0.01154905333249526,0.06335332609005538,0.005758039115340848,2983,iscs,0,20,80,1,8,5,female_iscs,bristol
84,female,0.002799835201728579,0.01154905333249526,0.06335332609005538,0.005758039115340848,2983,iscs,0,20,80,1,8,5,female_iscs,bristol
85,female,0.007211340512294793,0.015794116193650856,0.0817918181986076,0.009472593342669464,2001,iscs,0,20,85,2,14,5,female_iscs,bristol
86,female,0.007211340512294793,0.015794116193650856,0.0817918181986076,0.009472593342669464,2001,iscs,0,20,85,2,14,5,female_iscs,bristol
87,female,0.007211340512294793,0.015794116193650856,0.0817918181986076,0.009472593342669464,2001,iscs,0,20,85,2,14,5,female_iscs,bristol
88,female,0.007211340512294793,0.015794116193650856,0.0817918181986076,0.009472593342669464,2001,iscs,0,20,85,2,14,5,female_iscs,bristol
89,female,0.007211340512294793,0.015794116193650856,0.0817918181986076,0.009472593342669464,2001,iscs,0,20,85,2,14,5,female_iscs,bristol
90,female,0.012778806501385796,0.019561001758577164,0.09775729780039699,0.013180818663474744,1019,iscs,0,10,90,1,13,5,female_iscs,bristol
91,female,0.012778806501385796,0.019561001758577164,0.09775729780039699,0.013180818663474744,1019,iscs,0,10,90,1,13,5,female_iscs,bristol
92,female,0.012778806501385796,0.019561001758577164,0.09775729780039699,0.013180818663474744,1019,iscs,0,10,90,1,13,5,female_iscs,bristol
93,female,0.012778806501385796,0.019561001758577164,0.09775729780039699,0.013180818663474744,1019,iscs,0,10,90,1,13,5,female_iscs,bristol
94,female,0.012778806501385796,0.019561001758577164,0.09775729780039699,0.013180818663474744,1019,iscs,0,10,90,1,13,5,female_iscs,bristol
95,female,0.024385124657139736,0.022732575305081788,0.10842050237212592,0.01688032370422513,275,iscs,0,10,95,1,7,6,female_iscs,bristol
96,female,0.024385124657139736,0.022732575305081788,0.10842050237212592,0.01688032370422513,275,iscs,0,10,95,1,7,6,female_iscs,bristol
97,female,0.024385124657139736,0.022732575305081788,0.10842050237212592,0.01688032370422513,275,iscs,0,10,95,1,7,6,female_iscs,bristol
98,female,0.024385124657139736,0.022732575305081788,0.10842050237212592,0.01688032370422513,275,iscs,0,10,95,1,7,6,female_iscs,bristol
99,female,0.024385124657139736,0.022732575305081788,0.10842050237212592,0.01688032370422513,275,iscs,0,10,95,1,7,6,female_iscs,bristol
100,female,0.024385124657139736,0.022732575305081788,0.10842050237212592,0.01688032370422513,275,iscs,0,10,95,1,7,6,female_iscs,bristol
