age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
60,male,0.0010156684325302026,4.1242988248501905e-4,0.0033353674293000245,0.0014305437863245988,104695,tbalc,0,50,60,0,106,5,male_tbalc,Greater London
61,male,0.0010156684325302026,4.1242988248501905e-4,0.0033353674293000245,0.0014305437863245988,104695,tbalc,0,50,60,0,106,5,male_tbalc,Greater London
62,male,0.0010156684325302026,4.1242988248501905e-4,0.0033353674293000245,0.0014305437863245988,104695,tbalc,0,50,60,0,106,5,male_tbalc,Greater London
63,male,0.0010156684325302026,4.1242988248501905e-4,0.0033353674293000245,0.0014305437863245988,104695,tbalc,0,50,60,0,106,5,male_tbalc,Greater London
64,male,0.0010156684325302026,4.1242988248501905e-4,0.0033353674293000245,0.0014305437863245988,104695,tbalc,0,50,60,0,106,5,male_tbalc,Greater London
65,male,0.0017296111342082609,6.837272527020932e-4,0.005667952382958097,0.002411128533684658,86076,tbalc,0,50,65,0,149,5,male_tbalc,Greater London
66,male,0.0017296111342082609,6.837272527020932e-4,0.005667952382958097,0.002411128533684658,86076,tbalc,0,50,65,0,149,5,male_tbalc,Greater London
67,male,0.0017296111342082609,6.837272527020932e-4,0.005667952382958097,0.002411128533684658,86076,tbalc,0,50,65,0,149,5,male_tbalc,Greater London
68,male,0.0017296111342082609,6.837272527020932e-4,0.005667952382958097,0.002411128533684658,86076,tbalc,0,50,65,0,149,5,male_tbalc,Greater London
69,male,0.0017296111342082609,6.837272527020932e-4,0.005667952382958097,0.002411128533684658,86076,tbalc,0,50,65,0,149,5,male_tbalc,Greater London
70,male,0.002357326410356229,8.701730348823847e-4,0.00703058079218244,0.0031876074810043625,68574,tbalc,0,50,70,0,161,5,male_tbalc,Greater London
71,male,0.002357326410356229,8.701730348823847e-4,0.00703058079218244,0.0031876074810043625,68574,tbalc,0,50,70,0,161,5,male_tbalc,Greater London
72,male,0.002357326410356229,8.701730348823847e-4,0.00703058079218244,0.0031876074810043625,68574,tbalc,0,50,70,0,161,5,male_tbalc,Greater London
73,male,0.002357326410356229,8.701730348823847e-4,0.00703058079218244,0.0031876074810043625,68574,tbalc,0,50,70,0,161,5,male_tbalc,Greater London
74,male,0.002357326410356229,8.701730348823847e-4,0.00703058079218244,0.0031876074810043625,68574,tbalc,0,50,70,0,161,5,male_tbalc,Greater London
75,male,0.0035242851342147464,0.0011896837385627762,0.009042966306438815,0.004627072787603119,49012,tbalc,0,50,75,0,172,5,male_tbalc,Greater London
76,male,0.0035242851342147464,0.0011896837385627762,0.009042966306438815,0.004627072787603119,49012,tbalc,0,50,75,0,172,5,male_tbalc,Greater London
77,male,0.0035242851342147464,0.0011896837385627762,0.009042966306438815,0.004627072787603119,49012,tbalc,0,50,75,0,172,5,male_tbalc,Greater London
78,male,0.0035242851342147464,0.0011896837385627762,0.009042966306438815,0.004627072787603119,49012,tbalc,0,50,75,0,172,5,male_tbalc,Greater London
79,male,0.0035242851342147464,0.0011896837385627762,0.009042966306438815,0.004627072787603119,49012,tbalc,0,50,75,0,172,5,male_tbalc,Greater London
80,male,0.004280078529148263,0.0011731289820784568,0.007814191861755188,0.004992155617645698,35377,tbalc,0,20,80,0,151,5,male_tbalc,Greater London
81,male,0.004280078529148263,0.0011731289820784568,0.007814191861755188,0.004992155617645698,35377,tbalc,0,20,80,0,151,5,male_tbalc,Greater London
82,male,0.004280078529148263,0.0011731289820784568,0.007814191861755188,0.004992155617645698,35377,tbalc,0,20,80,0,151,5,male_tbalc,Greater London
83,male,0.004280078529148263,0.0011731289820784568,0.007814191861755188,0.004992155617645698,35377,tbalc,0,20,80,0,151,5,male_tbalc,Greater London
84,male,0.004280078529148263,0.0011731289820784568,0.007814191861755188,0.004992155617645698,35377,tbalc,0,20,80,0,151,5,male_tbalc,Greater London
85,male,0.005461480230556924,0.00142995192729906,0.009072886840957127,0.00637151330499846,19455,tbalc,0,20,85,0,106,5,male_tbalc,Greater London
86,male,0.005461480230556924,0.00142995192729906,0.009072886840957127,0.00637151330499846,19455,tbalc,0,20,85,0,106,5,male_tbalc,Greater London
87,male,0.005461480230556924,0.00142995192729906,0.009072886840957127,0.00637151330499846,19455,tbalc,0,20,85,0,106,5,male_tbalc,Greater London
88,male,0.005461480230556924,0.00142995192729906,0.009072886840957127,0.00637151330499846,19455,tbalc,0,20,85,0,106,5,male_tbalc,Greater London
89,male,0.005461480230556924,0.00142995192729906,0.009072886840957127,0.00637151330499846,19455,tbalc,0,20,85,0,106,5,male_tbalc,Greater London
90,male,0.005298843484254446,0.001323796963888703,0.007769975723186328,0.006193109091625704,7529,tbalc,0,10,90,0,40,5,male_tbalc,Greater London
91,male,0.005298843484254446,0.001323796963888703,0.007769975723186328,0.006193109091625704,7529,tbalc,0,10,90,0,40,5,male_tbalc,Greater London
92,male,0.005298843484254446,0.001323796963888703,0.007769975723186328,0.006193109091625704,7529,tbalc,0,10,90,0,40,5,male_tbalc,Greater London
93,male,0.005298843484254446,0.001323796963888703,0.007769975723186328,0.006193109091625704,7529,tbalc,0,10,90,0,40,5,male_tbalc,Greater London
94,male,0.005298843484254446,0.001323796963888703,0.007769975723186328,0.006193109091625704,7529,tbalc,0,10,90,0,40,5,male_tbalc,Greater London
95,male,0.004604436147432322,9.573715157928236e-4,0.0031562401360338927,0.005398305157426709,1415,tbalc,0,10,95,0,7,6,male_tbalc,Greater London
96,male,0.004604436147432322,9.573715157928236e-4,0.0031562401360338927,0.005398305157426709,1415,tbalc,0,10,95,0,7,6,male_tbalc,Greater London
97,male,0.004604436147432322,9.573715157928236e-4,0.0031562401360338927,0.005398305157426709,1415,tbalc,0,10,95,0,7,6,male_tbalc,Greater London
98,male,0.004604436147432322,9.573715157928236e-4,0.0031562401360338927,0.005398305157426709,1415,tbalc,0,10,95,0,7,6,male_tbalc,Greater London
99,male,0.004604436147432322,9.573715157928236e-4,0.0031562401360338927,0.005398305157426709,1415,tbalc,0,10,95,0,7,6,male_tbalc,Greater London
100,male,0.004604436147432322,9.573715157928236e-4,0.0031562401360338927,0.005398305157426709,1415,tbalc,0,10,95,0,7,6,male_tbalc,Greater London
