age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
78,female,2.9857615373126757e-4,6.509041072747586e-5,0,2.938136707677556e-4,5053,lvrc,0,50,75,0,2,5,female_lvrc,sheffield
79,female,2.9857615373126757e-4,6.509041072747586e-5,0,2.938136707677556e-4,5053,lvrc,0,50,75,0,2,5,female_lvrc,sheffield
80,female,3.8971195003996797e-4,7.791050316817247e-5,0,3.691274798996363e-4,3875,lvrc,0,20,80,0,2,5,female_lvrc,sheffield
81,female,3.8971195003996797e-4,7.791050316817247e-5,0,3.691274798996363e-4,3875,lvrc,0,20,80,0,2,5,female_lvrc,sheffield
82,female,3.8971195003996797e-4,7.791050316817247e-5,0,3.691274798996363e-4,3875,lvrc,0,20,80,0,2,5,female_lvrc,sheffield
83,female,3.8971195003996797e-4,7.791050316817247e-5,0,3.691274798996363e-4,3875,lvrc,0,20,80,0,2,5,female_lvrc,sheffield
84,female,3.8971195003996797e-4,7.791050316817247e-5,0,3.691274798996363e-4,3875,lvrc,0,20,80,0,2,5,female_lvrc,sheffield
85,female,5.391960552728064e-4,1.0702990582100418e-4,4.464305021864486e-5,5.109577315225506e-4,2425,lvrc,0,20,85,0,1,5,female_lvrc,sheffield
86,female,5.391960552728064e-4,1.0702990582100418e-4,4.464305021864486e-5,5.109577315225506e-4,2425,lvrc,0,20,85,0,1,5,female_lvrc,sheffield
87,female,5.391960552728064e-4,1.0702990582100418e-4,4.464305021864486e-5,5.109577315225506e-4,2425,lvrc,0,20,85,0,1,5,female_lvrc,sheffield
88,female,5.391960552728064e-4,1.0702990582100418e-4,4.464305021864486e-5,5.109577315225506e-4,2425,lvrc,0,20,85,0,1,5,female_lvrc,sheffield
89,female,5.391960552728064e-4,1.0702990582100418e-4,4.464305021864486e-5,5.109577315225506e-4,2425,lvrc,0,20,85,0,1,5,female_lvrc,sheffield
90,female,5.657396401664386e-4,1.1173160962043388e-4,4.120955859081149e-5,5.371572275688878e-4,1113,lvrc,0,10,90,0,1,5,female_lvrc,sheffield
91,female,5.657396401664386e-4,1.1173160962043388e-4,4.120955859081149e-5,5.371572275688878e-4,1113,lvrc,0,10,90,0,1,5,female_lvrc,sheffield
92,female,5.657396401664386e-4,1.1173160962043388e-4,4.120955859081149e-5,5.371572275688878e-4,1113,lvrc,0,10,90,0,1,5,female_lvrc,sheffield
93,female,5.657396401664386e-4,1.1173160962043388e-4,4.120955859081149e-5,5.371572275688878e-4,1113,lvrc,0,10,90,0,1,5,female_lvrc,sheffield
94,female,5.657396401664386e-4,1.1173160962043388e-4,4.120955859081149e-5,5.371572275688878e-4,1113,lvrc,0,10,90,0,1,5,female_lvrc,sheffield
95,female,6.682176535337431e-4,1.27553370605586e-4,0,6.37068586594976e-4,284,lvrc,0,10,95,0,0,6,female_lvrc,sheffield
96,female,6.682176535337431e-4,1.27553370605586e-4,0,6.37068586594976e-4,284,lvrc,0,10,95,0,0,6,female_lvrc,sheffield
97,female,6.682176535337431e-4,1.27553370605586e-4,0,6.37068586594976e-4,284,lvrc,0,10,95,0,0,6,female_lvrc,sheffield
98,female,6.682176535337431e-4,1.27553370605586e-4,0,6.37068586594976e-4,284,lvrc,0,10,95,0,0,6,female_lvrc,sheffield
99,female,6.682176535337431e-4,1.27553370605586e-4,0,6.37068586594976e-4,284,lvrc,0,10,95,0,0,6,female_lvrc,sheffield
100,female,6.682176535337431e-4,1.27553370605586e-4,0,6.37068586594976e-4,284,lvrc,0,10,95,0,0,6,female_lvrc,sheffield
