age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
51,female,3.113474205841315e-5,1.9214909156243534e-5,1.7177228725810326e-4,5.8992838088972564e-5,8247,stmc,0,50,50,0,0,5,female_stmc,nottingham
52,female,3.113474205841315e-5,1.9214909156243534e-5,1.7177228725810326e-4,5.8992838088972564e-5,8247,stmc,0,50,50,0,0,5,female_stmc,nottingham
53,female,3.113474205841315e-5,1.9214909156243534e-5,1.7177228725810326e-4,5.8992838088972564e-5,8247,stmc,0,50,50,0,0,5,female_stmc,nottingham
54,female,3.113474205841315e-5,1.9214909156243534e-5,1.7177228725810326e-4,5.8992838088972564e-5,8247,stmc,0,50,50,0,0,5,female_stmc,nottingham
55,female,5.537634477028903e-5,3.1915454485588644e-5,2.763299577523707e-4,9.943341638009035e-5,7291,stmc,0,50,55,0,0,5,female_stmc,nottingham
56,female,5.537634477028903e-5,3.1915454485588644e-5,2.763299577523707e-4,9.943341638009035e-5,7291,stmc,0,50,55,0,0,5,female_stmc,nottingham
57,female,5.537634477028903e-5,3.1915454485588644e-5,2.763299577523707e-4,9.943341638009035e-5,7291,stmc,0,50,55,0,0,5,female_stmc,nottingham
58,female,5.537634477028903e-5,3.1915454485588644e-5,2.763299577523707e-4,9.943341638009035e-5,7291,stmc,0,50,55,0,0,5,female_stmc,nottingham
59,female,5.537634477028903e-5,3.1915454485588644e-5,2.763299577523707e-4,9.943341638009035e-5,7291,stmc,0,50,55,0,0,5,female_stmc,nottingham
60,female,8.71672488412291e-5,4.418869416510829e-5,3.55911759293295e-4,1.4269290263120124e-4,6218,stmc,0,50,60,0,1,5,female_stmc,nottingham
61,female,8.71672488412291e-5,4.418869416510829e-5,3.55911759293295e-4,1.4269290263120124e-4,6218,stmc,0,50,60,0,1,5,female_stmc,nottingham
62,female,8.71672488412291e-5,4.418869416510829e-5,3.55911759293295e-4,1.4269290263120124e-4,6218,stmc,0,50,60,0,1,5,female_stmc,nottingham
63,female,8.71672488412291e-5,4.418869416510829e-5,3.55911759293295e-4,1.4269290263120124e-4,6218,stmc,0,50,60,0,1,5,female_stmc,nottingham
64,female,8.71672488412291e-5,4.418869416510829e-5,3.55911759293295e-4,1.4269290263120124e-4,6218,stmc,0,50,60,0,1,5,female_stmc,nottingham
65,female,1.366480272471697e-4,6.0609071873834624e-5,4.556853444264703e-4,2.0400977986638157e-4,6083,stmc,0,50,65,0,1,5,female_stmc,nottingham
66,female,1.366480272471697e-4,6.0609071873834624e-5,4.556853444264703e-4,2.0400977986638157e-4,6083,stmc,0,50,65,0,1,5,female_stmc,nottingham
67,female,1.366480272471697e-4,6.0609071873834624e-5,4.556853444264703e-4,2.0400977986638157e-4,6083,stmc,0,50,65,0,1,5,female_stmc,nottingham
68,female,1.366480272471697e-4,6.0609071873834624e-5,4.556853444264703e-4,2.0400977986638157e-4,6083,stmc,0,50,65,0,1,5,female_stmc,nottingham
69,female,1.366480272471697e-4,6.0609071873834624e-5,4.556853444264703e-4,2.0400977986638157e-4,6083,stmc,0,50,65,0,1,5,female_stmc,nottingham
70,female,2.2270174791602285e-4,1.057964030214821e-4,9.149882586584586e-4,3.6472496625726027e-4,5456,stmc,0,50,70,0,1,5,female_stmc,nottingham
71,female,2.2270174791602285e-4,1.057964030214821e-4,9.149882586584586e-4,3.6472496625726027e-4,5456,stmc,0,50,70,0,1,5,female_stmc,nottingham
72,female,2.2270174791602285e-4,1.057964030214821e-4,9.149882586584586e-4,3.6472496625726027e-4,5456,stmc,0,50,70,0,1,5,female_stmc,nottingham
73,female,2.2270174791602285e-4,1.057964030214821e-4,9.149882586584586e-4,3.6472496625726027e-4,5456,stmc,0,50,70,0,1,5,female_stmc,nottingham
74,female,2.2270174791602285e-4,1.057964030214821e-4,9.149882586584586e-4,3.6472496625726027e-4,5456,stmc,0,50,70,0,1,5,female_stmc,nottingham
75,female,4.4278772603977045e-4,1.6153811649715084e-4,0.0012183801028413646,6.330016453786749e-4,4016,stmc,0,50,75,0,2,5,female_stmc,nottingham
76,female,4.4278772603977045e-4,1.6153811649715084e-4,0.0012183801028413646,6.330016453786749e-4,4016,stmc,0,50,75,0,2,5,female_stmc,nottingham
77,female,4.4278772603977045e-4,1.6153811649715084e-4,0.0012183801028413646,6.330016453786749e-4,4016,stmc,0,50,75,0,2,5,female_stmc,nottingham
78,female,4.4278772603977045e-4,1.6153811649715084e-4,0.0012183801028413646,6.330016453786749e-4,4016,stmc,0,50,75,0,2,5,female_stmc,nottingham
79,female,4.4278772603977045e-4,1.6153811649715084e-4,0.0012183801028413646,6.330016453786749e-4,4016,stmc,0,50,75,0,2,5,female_stmc,nottingham
80,female,6.893281411903215e-4,2.012430337874722e-4,0.0012974837159359179,8.762758698021938e-4,3106,stmc,0,20,80,0,2,5,female_stmc,nottingham
81,female,6.893281411903215e-4,2.012430337874722e-4,0.0012974837159359179,8.762758698021938e-4,3106,stmc,0,20,80,0,2,5,female_stmc,nottingham
82,female,6.893281411903215e-4,2.012430337874722e-4,0.0012974837159359179,8.762758698021938e-4,3106,stmc,0,20,80,0,2,5,female_stmc,nottingham
83,female,6.893281411903215e-4,2.012430337874722e-4,0.0012974837159359179,8.762758698021938e-4,3106,stmc,0,20,80,0,2,5,female_stmc,nottingham
84,female,6.893281411903215e-4,2.012430337874722e-4,0.0012974837159359179,8.762758698021938e-4,3106,stmc,0,20,80,0,2,5,female_stmc,nottingham
85,female,0.0010695790497881772,2.900956834574266e-4,0.0018077409123885304,0.0013578529118673886,1996,stmc,0,20,85,0,2,5,female_stmc,nottingham
86,female,0.0010695790497881772,2.900956834574266e-4,0.0018077409123885304,0.0013578529118673886,1996,stmc,0,20,85,0,2,5,female_stmc,nottingham
87,female,0.0010695790497881772,2.900956834574266e-4,0.0018077409123885304,0.0013578529118673886,1996,stmc,0,20,85,0,2,5,female_stmc,nottingham
88,female,0.0010695790497881772,2.900956834574266e-4,0.0018077409123885304,0.0013578529118673886,1996,stmc,0,20,85,0,2,5,female_stmc,nottingham
89,female,0.0010695790497881772,2.900956834574266e-4,0.0018077409123885304,0.0013578529118673886,1996,stmc,0,20,85,0,2,5,female_stmc,nottingham
90,female,0.0015472475616189448,3.9412092663413414e-4,0.002239306455472239,0.0019622377731790207,943,stmc,0,10,90,0,1,5,female_stmc,nottingham
91,female,0.0015472475616189448,3.9412092663413414e-4,0.002239306455472239,0.0019622377731790207,943,stmc,0,10,90,0,1,5,female_stmc,nottingham
92,female,0.0015472475616189448,3.9412092663413414e-4,0.002239306455472239,0.0019622377731790207,943,stmc,0,10,90,0,1,5,female_stmc,nottingham
93,female,0.0015472475616189448,3.9412092663413414e-4,0.002239306455472239,0.0019622377731790207,943,stmc,0,10,90,0,1,5,female_stmc,nottingham
94,female,0.0015472475616189448,3.9412092663413414e-4,0.002239306455472239,0.0019622377731790207,943,stmc,0,10,90,0,1,5,female_stmc,nottingham
95,female,0.0022102763331878403,4.753096567689004e-4,0.0015665767799628919,0.002801717044731009,231,stmc,0,10,95,0,1,6,female_stmc,nottingham
96,female,0.0022102763331878403,4.753096567689004e-4,0.0015665767799628919,0.002801717044731009,231,stmc,0,10,95,0,1,6,female_stmc,nottingham
97,female,0.0022102763331878403,4.753096567689004e-4,0.0015665767799628919,0.002801717044731009,231,stmc,0,10,95,0,1,6,female_stmc,nottingham
98,female,0.0022102763331878403,4.753096567689004e-4,0.0015665767799628919,0.002801717044731009,231,stmc,0,10,95,0,1,6,female_stmc,nottingham
99,female,0.0022102763331878403,4.753096567689004e-4,0.0015665767799628919,0.002801717044731009,231,stmc,0,10,95,0,1,6,female_stmc,nottingham
100,female,0.0022102763331878403,4.753096567689004e-4,0.0015665767799628919,0.002801717044731009,231,stmc,0,10,95,0,1,6,female_stmc,nottingham
