age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
43,male,4.161725012732233e-5,1.270420660162002e-4,0.001432835805258067,2.0254877559551648e-4,29224,carc,0,50,40,0,1,5,male_carc,East Midlands
44,male,4.161725012732233e-5,1.270420660162002e-4,0.001432835805258067,2.0254877559551648e-4,29224,carc,0,50,40,0,1,5,male_carc,East Midlands
45,male,7.225379363605333e-5,1.6861271696234242e-4,0.0019197374550934806,2.7988457480003075e-4,33894,carc,0,50,45,0,2,5,male_carc,East Midlands
46,male,7.225379363605333e-5,1.6861271696234242e-4,0.0019197374550934806,2.7988457480003075e-4,33894,carc,0,50,45,0,2,5,male_carc,East Midlands
47,male,7.225379363605333e-5,1.6861271696234242e-4,0.0019197374550934806,2.7988457480003075e-4,33894,carc,0,50,45,0,2,5,male_carc,East Midlands
48,male,7.225379363605333e-5,1.6861271696234242e-4,0.0019197374550934806,2.7988457480003075e-4,33894,carc,0,50,45,0,2,5,male_carc,East Midlands
49,male,7.225379363605333e-5,1.6861271696234242e-4,0.0019197374550934806,2.7988457480003075e-4,33894,carc,0,50,45,0,2,5,male_carc,East Midlands
50,male,1.4378249767773167e-4,3.141144284836998e-4,0.003695812846951364,5.421185355254873e-4,34709,carc,0,50,50,0,5,5,male_carc,East Midlands
51,male,1.4378249767773167e-4,3.141144284836998e-4,0.003695812846951364,5.421185355254873e-4,34709,carc,0,50,50,0,5,5,male_carc,East Midlands
52,male,1.4378249767773167e-4,3.141144284836998e-4,0.003695812846951364,5.421185355254873e-4,34709,carc,0,50,50,0,5,5,male_carc,East Midlands
53,male,1.4378249767773167e-4,3.141144284836998e-4,0.003695812846951364,5.421185355254873e-4,34709,carc,0,50,50,0,5,5,male_carc,East Midlands
54,male,1.4378249767773167e-4,3.141144284836998e-4,0.003695812846951364,5.421185355254873e-4,34709,carc,0,50,50,0,5,5,male_carc,East Midlands
55,male,2.6979927410144514e-4,5.4864925410634e-4,0.00647183036384848,9.658276341020755e-4,30728,carc,0,50,55,0,8,5,male_carc,East Midlands
56,male,2.6979927410144514e-4,5.4864925410634e-4,0.00647183036384848,9.658276341020755e-4,30728,carc,0,50,55,0,8,5,male_carc,East Midlands
57,male,2.6979927410144514e-4,5.4864925410634e-4,0.00647183036384848,9.658276341020755e-4,30728,carc,0,50,55,0,8,5,male_carc,East Midlands
58,male,2.6979927410144514e-4,5.4864925410634e-4,0.00647183036384848,9.658276341020755e-4,30728,carc,0,50,55,0,8,5,male_carc,East Midlands
59,male,2.6979927410144514e-4,5.4864925410634e-4,0.00647183036384848,9.658276341020755e-4,30728,carc,0,50,55,0,8,5,male_carc,East Midlands
60,male,4.58850421666275e-4,8.630102045483548e-4,0.010101450811373643,0.0015423783996844531,26637,carc,0,50,60,1,12,5,male_carc,East Midlands
61,male,4.58850421666275e-4,8.630102045483548e-4,0.010101450811373643,0.0015423783996844531,26637,carc,0,50,60,1,12,5,male_carc,East Midlands
62,male,4.58850421666275e-4,8.630102045483548e-4,0.010101450811373643,0.0015423783996844531,26637,carc,0,50,60,1,12,5,male_carc,East Midlands
63,male,4.58850421666275e-4,8.630102045483548e-4,0.010101450811373643,0.0015423783996844531,26637,carc,0,50,60,1,12,5,male_carc,East Midlands
64,male,4.58850421666275e-4,8.630102045483548e-4,0.010101450811373643,0.0015423783996844531,26637,carc,0,50,60,1,12,5,male_carc,East Midlands
65,male,7.387032301631382e-4,0.0012982471893250565,0.01504111075098661,0.0023529896693978,26684,carc,0,50,65,1,20,5,male_carc,East Midlands
66,male,7.387032301631382e-4,0.0012982471893250565,0.01504111075098661,0.0023529896693978,26684,carc,0,50,65,1,20,5,male_carc,East Midlands
67,male,7.387032301631382e-4,0.0012982471893250565,0.01504111075098661,0.0023529896693978,26684,carc,0,50,65,1,20,5,male_carc,East Midlands
68,male,7.387032301631382e-4,0.0012982471893250565,0.01504111075098661,0.0023529896693978,26684,carc,0,50,65,1,20,5,male_carc,East Midlands
69,male,7.387032301631382e-4,0.0012982471893250565,0.01504111075098661,0.0023529896693978,26684,carc,0,50,65,1,20,5,male_carc,East Midlands
70,male,0.0010434305367756009,0.0015963782198279845,0.018186013383670596,0.002993508248098345,22900,carc,0,50,70,1,24,5,male_carc,East Midlands
71,male,0.0010434305367756009,0.0015963782198279845,0.018186013383670596,0.002993508248098345,22900,carc,0,50,70,1,24,5,male_carc,East Midlands
72,male,0.0010434305367756009,0.0015963782198279845,0.018186013383670596,0.002993508248098345,22900,carc,0,50,70,1,24,5,male_carc,East Midlands
73,male,0.0010434305367756009,0.0015963782198279845,0.018186013383670596,0.002993508248098345,22900,carc,0,50,70,1,24,5,male_carc,East Midlands
74,male,0.0010434305367756009,0.0015963782198279845,0.018186013383670596,0.002993508248098345,22900,carc,0,50,70,1,24,5,male_carc,East Midlands
75,male,0.0017778159492484586,0.002341978608683317,0.025171754760389624,0.0045223553070665185,15417,carc,0,50,75,1,27,5,male_carc,East Midlands
76,male,0.0017778159492484586,0.002341978608683317,0.025171754760389624,0.0045223553070665185,15417,carc,0,50,75,1,27,5,male_carc,East Midlands
77,male,0.0017778159492484586,0.002341978608683317,0.025171754760389624,0.0045223553070665185,15417,carc,0,50,75,1,27,5,male_carc,East Midlands
78,male,0.0017778159492484586,0.002341978608683317,0.025171754760389624,0.0045223553070665185,15417,carc,0,50,75,1,27,5,male_carc,East Midlands
79,male,0.0017778159492484586,0.002341978608683317,0.025171754760389624,0.0045223553070665185,15417,carc,0,50,75,1,27,5,male_carc,East Midlands
80,male,0.0025884708124631578,0.0021607671520175865,0.02022286237340882,0.004756022961482879,10391,carc,0,20,80,0,27,5,male_carc,East Midlands
81,male,0.0025884708124631578,0.0021607671520175865,0.02022286237340882,0.004756022961482879,10391,carc,0,20,80,0,27,5,male_carc,East Midlands
82,male,0.0025884708124631578,0.0021607671520175865,0.02022286237340882,0.004756022961482879,10391,carc,0,20,80,0,27,5,male_carc,East Midlands
83,male,0.0025884708124631578,0.0021607671520175865,0.02022286237340882,0.004756022961482879,10391,carc,0,20,80,0,27,5,male_carc,East Midlands
84,male,0.0025884708124631578,0.0021607671520175865,0.02022286237340882,0.004756022961482879,10391,carc,0,20,80,0,27,5,male_carc,East Midlands
85,male,0.004120924380558968,0.0032533071806763094,0.027454981643810515,0.00757679111283459,5499,carc,0,20,85,1,23,5,male_carc,East Midlands
86,male,0.004120924380558968,0.0032533071806763094,0.027454981643810515,0.00757679111283459,5499,carc,0,20,85,1,23,5,male_carc,East Midlands
87,male,0.004120924380558968,0.0032533071806763094,0.027454981643810515,0.00757679111283459,5499,carc,0,20,85,1,23,5,male_carc,East Midlands
88,male,0.004120924380558968,0.0032533071806763094,0.027454981643810515,0.00757679111283459,5499,carc,0,20,85,1,23,5,male_carc,East Midlands
89,male,0.004120924380558968,0.0032533071806763094,0.027454981643810515,0.00757679111283459,5499,carc,0,20,85,1,23,5,male_carc,East Midlands
90,male,0.0051885753951603645,0.0038220645746145456,0.028469570581754148,0.009544163986014346,2107,carc,0,10,90,0,11,5,male_carc,East Midlands
91,male,0.0051885753951603645,0.0038220645746145456,0.028469570581754148,0.009544163986014346,2107,carc,0,10,90,0,11,5,male_carc,East Midlands
92,male,0.0051885753951603645,0.0038220645746145456,0.028469570581754148,0.009544163986014346,2107,carc,0,10,90,0,11,5,male_carc,East Midlands
93,male,0.0051885753951603645,0.0038220645746145456,0.028469570581754148,0.009544163986014346,2107,carc,0,10,90,0,11,5,male_carc,East Midlands
94,male,0.0051885753951603645,0.0038220645746145456,0.028469570581754148,0.009544163986014346,2107,carc,0,10,90,0,11,5,male_carc,East Midlands
95,male,0.006331582737570644,0.0029446238241723184,0.01443955484576317,0.011644450371018036,358,carc,0,10,95,0,2,6,male_carc,East Midlands
96,male,0.006331582737570644,0.0029446238241723184,0.01443955484576317,0.011644450371018036,358,carc,0,10,95,0,2,6,male_carc,East Midlands
97,male,0.006331582737570644,0.0029446238241723184,0.01443955484576317,0.011644450371018036,358,carc,0,10,95,0,2,6,male_carc,East Midlands
98,male,0.006331582737570644,0.0029446238241723184,0.01443955484576317,0.011644450371018036,358,carc,0,10,95,0,2,6,male_carc,East Midlands
99,male,0.006331582737570644,0.0029446238241723184,0.01443955484576317,0.011644450371018036,358,carc,0,10,95,0,2,6,male_carc,East Midlands
100,male,0.006331582737570644,0.0029446238241723184,0.01443955484576317,0.011644450371018036,358,carc,0,10,95,0,2,6,male_carc,East Midlands
