age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
31,male,0,0,0,1e-8,12938,utrc,0,50,30,0,0,5,male_utrc,northeast
32,male,0,0,0,1e-8,12938,utrc,0,50,30,0,0,5,male_utrc,northeast
33,male,0,0,0,1e-8,12938,utrc,0,50,30,0,0,5,male_utrc,northeast
34,male,0,0,0,1e-8,12938,utrc,0,50,30,0,0,5,male_utrc,northeast
35,male,0,0,0,1e-8,12403,utrc,0,50,35,0,0,5,male_utrc,northeast
36,male,0,0,0,1e-8,12403,utrc,0,50,35,0,0,5,male_utrc,northeast
37,male,0,0,0,1e-8,12403,utrc,0,50,35,0,0,5,male_utrc,northeast
38,male,0,0,0,1e-8,12403,utrc,0,50,35,0,0,5,male_utrc,northeast
39,male,0,0,0,1e-8,12403,utrc,0,50,35,0,0,5,male_utrc,northeast
40,male,0,0,0,1e-8,11467,utrc,0,50,40,0,0,5,male_utrc,northeast
41,male,0,0,0,1e-8,11467,utrc,0,50,40,0,0,5,male_utrc,northeast
42,male,0,0,0,1e-8,11467,utrc,0,50,40,0,0,5,male_utrc,northeast
43,male,0,0,0,1e-8,11467,utrc,0,50,40,0,0,5,male_utrc,northeast
44,male,0,0,0,1e-8,11467,utrc,0,50,40,0,0,5,male_utrc,northeast
45,male,0,0,0,1e-8,13367,utrc,0,50,45,0,0,5,male_utrc,northeast
46,male,0,0,0,1e-8,13367,utrc,0,50,45,0,0,5,male_utrc,northeast
47,male,0,0,0,1e-8,13367,utrc,0,50,45,0,0,5,male_utrc,northeast
48,male,0,0,0,1e-8,13367,utrc,0,50,45,0,0,5,male_utrc,northeast
49,male,0,0,0,1e-8,13367,utrc,0,50,45,0,0,5,male_utrc,northeast
50,male,0,0,0,1e-8,14280,utrc,0,50,50,0,0,5,male_utrc,northeast
51,male,0,0,0,1e-8,14280,utrc,0,50,50,0,0,5,male_utrc,northeast
52,male,0,0,0,1e-8,14280,utrc,0,50,50,0,0,5,male_utrc,northeast
53,male,0,0,0,1e-8,14280,utrc,0,50,50,0,0,5,male_utrc,northeast
54,male,0,0,0,1e-8,14280,utrc,0,50,50,0,0,5,male_utrc,northeast
55,male,0,0,0,1e-8,13332,utrc,0,50,55,0,0,5,male_utrc,northeast
56,male,0,0,0,1e-8,13332,utrc,0,50,55,0,0,5,male_utrc,northeast
57,male,0,0,0,1e-8,13332,utrc,0,50,55,0,0,5,male_utrc,northeast
58,male,0,0,0,1e-8,13332,utrc,0,50,55,0,0,5,male_utrc,northeast
59,male,0,0,0,1e-8,13332,utrc,0,50,55,0,0,5,male_utrc,northeast
60,male,0,0,0,1e-8,11721,utrc,0,50,60,0,0,5,male_utrc,northeast
61,male,0,0,0,1e-8,11721,utrc,0,50,60,0,0,5,male_utrc,northeast
62,male,0,0,0,1e-8,11721,utrc,0,50,60,0,0,5,male_utrc,northeast
63,male,0,0,0,1e-8,11721,utrc,0,50,60,0,0,5,male_utrc,northeast
64,male,0,0,0,1e-8,11721,utrc,0,50,60,0,0,5,male_utrc,northeast
65,male,0,0,0,1e-8,11508,utrc,0,50,65,0,0,5,male_utrc,northeast
66,male,0,0,0,1e-8,11508,utrc,0,50,65,0,0,5,male_utrc,northeast
67,male,0,0,0,1e-8,11508,utrc,0,50,65,0,0,5,male_utrc,northeast
68,male,0,0,0,1e-8,11508,utrc,0,50,65,0,0,5,male_utrc,northeast
69,male,0,0,0,1e-8,11508,utrc,0,50,65,0,0,5,male_utrc,northeast
70,male,0,0,0,1e-8,9163,utrc,0,50,70,0,0,5,male_utrc,northeast
71,male,0,0,0,1e-8,9163,utrc,0,50,70,0,0,5,male_utrc,northeast
72,male,0,0,0,1e-8,9163,utrc,0,50,70,0,0,5,male_utrc,northeast
73,male,0,0,0,1e-8,9163,utrc,0,50,70,0,0,5,male_utrc,northeast
74,male,0,0,0,1e-8,9163,utrc,0,50,70,0,0,5,male_utrc,northeast
75,male,0,0,0,1e-8,6428,utrc,0,50,75,0,0,5,male_utrc,northeast
76,male,0,0,0,1e-8,6428,utrc,0,50,75,0,0,5,male_utrc,northeast
77,male,0,0,0,1e-8,6428,utrc,0,50,75,0,0,5,male_utrc,northeast
78,male,0,0,0,1e-8,6428,utrc,0,50,75,0,0,5,male_utrc,northeast
79,male,0,0,0,1e-8,6428,utrc,0,50,75,0,0,5,male_utrc,northeast
80,male,0,0,0,1e-8,4480,utrc,0,20,80,0,0,5,male_utrc,northeast
81,male,0,0,0,1e-8,4480,utrc,0,20,80,0,0,5,male_utrc,northeast
82,male,0,0,0,1e-8,4480,utrc,0,20,80,0,0,5,male_utrc,northeast
83,male,0,0,0,1e-8,4480,utrc,0,20,80,0,0,5,male_utrc,northeast
84,male,0,0,0,1e-8,4480,utrc,0,20,80,0,0,5,male_utrc,northeast
85,male,0,0,0,1e-8,2274,utrc,0,20,85,0,0,5,male_utrc,northeast
86,male,0,0,0,1e-8,2274,utrc,0,20,85,0,0,5,male_utrc,northeast
87,male,0,0,0,1e-8,2274,utrc,0,20,85,0,0,5,male_utrc,northeast
88,male,0,0,0,1e-8,2274,utrc,0,20,85,0,0,5,male_utrc,northeast
89,male,0,0,0,1e-8,2274,utrc,0,20,85,0,0,5,male_utrc,northeast
90,male,0,0,0,1e-8,832,utrc,0,10,90,0,0,5,male_utrc,northeast
91,male,0,0,0,1e-8,832,utrc,0,10,90,0,0,5,male_utrc,northeast
92,male,0,0,0,1e-8,832,utrc,0,10,90,0,0,5,male_utrc,northeast
93,male,0,0,0,1e-8,832,utrc,0,10,90,0,0,5,male_utrc,northeast
94,male,0,0,0,1e-8,832,utrc,0,10,90,0,0,5,male_utrc,northeast
95,male,0,0,0,1e-8,132,utrc,0,10,95,0,0,6,male_utrc,northeast
96,male,0,0,0,1e-8,132,utrc,0,10,95,0,0,6,male_utrc,northeast
97,male,0,0,0,1e-8,132,utrc,0,10,95,0,0,6,male_utrc,northeast
98,male,0,0,0,1e-8,132,utrc,0,10,95,0,0,6,male_utrc,northeast
99,male,0,0,0,1e-8,132,utrc,0,10,95,0,0,6,male_utrc,northeast
100,male,0,0,0,1e-8,132,utrc,0,10,95,0,0,6,male_utrc,northeast
