sex,age_cat,dem_index,scen_pif_pa_ac,pif_ihd,scen_pif_pa_neo,pif_lc,pif_copd,pif_stroke,pif_t2d,pif_breast,pif_colon,pif_endo,pif_motor_deaths,pif_motor_ylds,pif_cyclist_deaths,pif_cyclist_ylds,pif_motorcyclist_deaths,pif_motorcyclist_ylds,pif_pedestrian_deaths,pif_pedestrian_ylds,age
male,75-79,13,0.002201371945003769,0.0021109671457181407,9.89525862253951e-4,0.0012559663313706927,1.6214324333855968e-4,0.0026096571998924694,0.002056847245783879,4.1716836580032676e-4,9.155568989128776e-4,0.0011167753958135948,0.10626317262849938,1.334921682657936,0.042521920398644227,0.5909406358214899,1.34781075189494e-13,1.34781075189494e-13,0.015631289717616948,0.21335303683634432,80
male,75-79,13,0.002201371945003769,0.0021109671457181407,9.89525862253951e-4,0.0012559663313706927,1.6214324333855968e-4,0.0026096571998924694,0.002056847245783879,4.1716836580032676e-4,9.155568989128776e-4,0.0011167753958135948,0.10626317262849938,1.334921682657936,0.042521920398644227,0.5909406358214899,1.34781075189494e-13,1.34781075189494e-13,0.015631289717616948,0.21335303683634432,81
male,80-84,14,0.0017975992200519114,0.0017759676357695991,8.209159693782355e-4,0.0010968355722280946,1.8122041646159256e-4,0.0022183858159953345,0.00168778052499405,3.5156455348835905e-4,7.664481581578447e-4,9.135918275161511e-4,0.06963092826149683,0.8679170665449437,0.01396588367222628,0.1927457677560155,1.34781075189494e-13,1.34781075189494e-13,0.011090193327682494,0.1503701758752003,82
male,80-84,14,0.0017975992200519114,0.0017759676357695991,8.209159693782355e-4,0.0010968355722280946,1.8122041646159256e-4,0.0022183858159953345,0.00168778052499405,3.5156455348835905e-4,7.664481581578447e-4,9.135918275161511e-4,0.06963092826149683,0.8679170665449437,0.01396588367222628,0.1927457677560155,1.34781075189494e-13,1.34781075189494e-13,0.011090193327682494,0.1503701758752003,83
male,80-84,14,0.0017975992200519114,0.0017759676357695991,8.209159693782355e-4,0.0010968355722280946,1.8122041646159256e-4,0.0022183858159953345,0.00168778052499405,3.5156455348835905e-4,7.664481581578447e-4,9.135918275161511e-4,0.06963092826149683,0.8679170665449437,0.01396588367222628,0.1927457677560155,1.34781075189494e-13,1.34781075189494e-13,0.011090193327682494,0.1503701758752003,84
male,80-84,14,0.0017975992200519114,0.0017759676357695991,8.209159693782355e-4,0.0010968355722280946,1.8122041646159256e-4,0.0022183858159953345,0.00168778052499405,3.5156455348835905e-4,7.664481581578447e-4,9.135918275161511e-4,0.06963092826149683,0.8679170665449437,0.01396588367222628,0.1927457677560155,1.34781075189494e-13,1.34781075189494e-13,0.011090193327682494,0.1503701758752003,85
male,80-84,14,0.0017975992200519114,0.0017759676357695991,8.209159693782355e-4,0.0010968355722280946,1.8122041646159256e-4,0.0022183858159953345,0.00168778052499405,3.5156455348835905e-4,7.664481581578447e-4,9.135918275161511e-4,0.06963092826149683,0.8679170665449437,0.01396588367222628,0.1927457677560155,1.34781075189494e-13,1.34781075189494e-13,0.011090193327682494,0.1503701758752003,86
male,85-89,15,0.0015925381887335233,0.001546523553775217,7.26266018815106e-4,0.0010118786646704427,1.9486479391035838e-4,0.0018797898982452386,0.00148544733251354,3.073878365695295e-4,6.723459465486523e-4,8.134786500045117e-4,0.04482970978251524,0.553263937680918,0.022991609240943976,0.31450638649845797,1.34781075189494e-13,1.34781075189494e-13,0.005956306882865577,0.08007767139658567,87
male,85-89,15,0.0015925381887335233,0.001546523553775217,7.26266018815106e-4,0.0010118786646704427,1.9486479391035838e-4,0.0018797898982452386,0.00148544733251354,3.073878365695295e-4,6.723459465486523e-4,8.134786500045117e-4,0.04482970978251524,0.553263937680918,0.022991609240943976,0.31450638649845797,1.34781075189494e-13,1.34781075189494e-13,0.005956306882865577,0.08007767139658567,88
male,85-89,15,0.0015925381887335233,0.001546523553775217,7.26266018815106e-4,0.0010118786646704427,1.9486479391035838e-4,0.0018797898982452386,0.00148544733251354,3.073878365695295e-4,6.723459465486523e-4,8.134786500045117e-4,0.04482970978251524,0.553263937680918,0.022991609240943976,0.31450638649845797,1.34781075189494e-13,1.34781075189494e-13,0.005956306882865577,0.08007767139658567,89
male,85-89,15,0.0015925381887335233,0.001546523553775217,7.26266018815106e-4,0.0010118786646704427,1.9486479391035838e-4,0.0018797898982452386,0.00148544733251354,3.073878365695295e-4,6.723459465486523e-4,8.134786500045117e-4,0.04482970978251524,0.553263937680918,0.022991609240943976,0.31450638649845797,1.34781075189494e-13,1.34781075189494e-13,0.005956306882865577,0.08007767139658567,90
male,85-89,15,0.0015925381887335233,0.001546523553775217,7.26266018815106e-4,0.0010118786646704427,1.9486479391035838e-4,0.0018797898982452386,0.00148544733251354,3.073878365695295e-4,6.723459465486523e-4,8.134786500045117e-4,0.04482970978251524,0.553263937680918,0.022991609240943976,0.31450638649845797,1.34781075189494e-13,1.34781075189494e-13,0.005956306882865577,0.08007767139658567,91
male,90-94,16,0.0015309460762951532,0.001419230107897395,6.793551267327147e-4,0.0010041367683021633,2.0177945944462345e-4,0.0017107007892998229,0.0013433841766566227,2.6199790713660415e-4,6.021804881240819e-4,7.668397828854693e-4,0.02529154888398905,0.3085906866537669,0.008299151104766502,0.11235997450544215,NaN,NaN,0.0034517074594685405,0.04594926018291082,92
male,90-94,16,0.0015309460762951532,0.001419230107897395,6.793551267327147e-4,0.0010041367683021633,2.0177945944462345e-4,0.0017107007892998229,0.0013433841766566227,2.6199790713660415e-4,6.021804881240819e-4,7.668397828854693e-4,0.02529154888398905,0.3085906866537669,0.008299151104766502,0.11235997450544215,NaN,NaN,0.0034517074594685405,0.04594926018291082,93
male,90-94,16,0.0015309460762951532,0.001419230107897395,6.793551267327147e-4,0.0010041367683021633,2.0177945944462345e-4,0.0017107007892998229,0.0013433841766566227,2.6199790713660415e-4,6.021804881240819e-4,7.668397828854693e-4,0.02529154888398905,0.3085906866537669,0.008299151104766502,0.11235997450544215,NaN,NaN,0.0034517074594685405,0.04594926018291082,94
male,90-94,16,0.0015309460762951532,0.001419230107897395,6.793551267327147e-4,0.0010041367683021633,2.0177945944462345e-4,0.0017107007892998229,0.0013433841766566227,2.6199790713660415e-4,6.021804881240819e-4,7.668397828854693e-4,0.02529154888398905,0.3085906866537669,0.008299151104766502,0.11235997450544215,NaN,NaN,0.0034517074594685405,0.04594926018291082,95
male,90-94,16,0.0015309460762951532,0.001419230107897395,6.793551267327147e-4,0.0010041367683021633,2.0177945944462345e-4,0.0017107007892998229,0.0013433841766566227,2.6199790713660415e-4,6.021804881240819e-4,7.668397828854693e-4,0.02529154888398905,0.3085906866537669,0.008299151104766502,0.11235997450544215,NaN,NaN,0.0034517074594685405,0.04594926018291082,96
male,95-120,17,0.001325773522853333,0.0012753010297362909,5.748886470573059e-4,9.093309729414486e-4,2.1774110182803683e-4,0.0015219386742982184,0.00115905630471807,2.1786878278103495e-4,5.111944088771983e-4,6.500376322104308e-4,0.004860150770287957,0.05857734068457082,0.08855455875481703,1.185549500425615,NaN,NaN,1.199040866595169e-13,1.199040866595169e-13,97
